bin	contig	start	end	strand	rrna
LIB-MJ055-H8_04.7	k127_22585	2394	2510	-	5S
LIB-MJ088-A1_04_v_LIB-MJ365-A1_02.5	k127_63676	2569	2684	-	5S
LIB-MJ088-A6_04.2	k127_41929	2351	2438	-	(partial) 5S
LIB-MJ088-B4_04.5	k127_8600	1446	1562	-	5S
LIB-MJ088-B4_04.7	k127_38613	1	713	-	(partial) 16S
LIB-MJ088-B5_04.16	k127_130309	270	386	+	5S
LIB-MJ088-B5_04.20	k127_18	1808	1926	-	5S
LIB-MJ088-B5_04.20	k127_96902	1198	1681	+	(partial) 16S
LIB-MJ088-B5_04.22	k127_206913	6330	6446	-	5S
LIB-MJ088-B5_04.23	k127_231417	5	121	+	5S
LIB-MJ088-B5_04.23	k127_96736	7	123	+	5S
LIB-MJ088-B5_04.3	k127_57622	94139	95627	+	16S
LIB-MJ088-B5_04.3	k127_57622	96331	99013	+	(3' truncated) 23S
LIB-MJ088-B5_04.3	k127_223450	760	876	+	5S
LIB-MJ088-C12_04_v_LIB-MJ365-C12_02.25	k127_40786	173	287	+	5S
LIB-MJ088-C1_04.14	k127_241683	3246	3362	-	5S
LIB-MJ088-C1_04.7	k127_155703	10559	10675	-	5S
LIB-MJ088-C2_04_v_LIB-MJ365-C2_02.6	k127_93188	186	300	+	5S
LIB-MJ088-C2_04_v_LIB-MJ365-C2_02.7	k127_2926	3032	3146	-	5S
LIB-MJ088-C8_04_v_LIB-MJ365-C8_02.24	k127_363369	1	2000	+	(partial) 23S
LIB-MJ088-C8_04_v_LIB-MJ365-C8_02.24	k127_370451	948	1701	-	(partial) 16S
LIB-MJ088-C8_04_v_LIB-MJ365-C8_02.24	k127_392582	7705	7817	-	5S
LIB-MJ088-C8_04_v_LIB-MJ365-C8_02.35	k127_377539	544	660	+	5S
LIB-MJ088-D1_04.1	k127_90911	5783	5899	-	5S
LIB-MJ088-E10_04_v_LIB-MJ365-E10_02.10	k127_207712	2772	2886	-	5S
LIB-MJ088-E1_04_v_LIB-MJ365-E1_02.5	k127_157235	347	461	+	5S
LIB-MJ088-E3_04.2	k127_100260	337	452	+	5S
LIB-MJ088-E3_04.2	k127_135804	1	695	+	(partial) 16S
LIB-MJ088-E3_04.2	k127_135804	1062	3200	+	(partial) 23S
LIB-MJ088-E6_04_v_LIB-MJ365-E6_02.11	k127_70777	3126	3241	-	5S
LIB-MJ088-E6_04_v_LIB-MJ365-E6_02.20	k127_154787	1	94	+	(partial) 5S
LIB-MJ088-E6_04_v_LIB-MJ365-E6_02.22	k127_332421	2101	2215	-	5S
LIB-MJ088-E7_04.15	k127_334569	5731	5847	-	5S
LIB-MJ088-E7_04.15	k127_162126	1	982	-	(partial) 16S
LIB-MJ088-E7_04.20	k127_356844	3831	4375	+	(partial) 16S
LIB-MJ088-E7_04.30	k127_348891	1	83	+	(partial) 5S
LIB-MJ088-E7_04.32	k127_187558	160	271	+	5S
LIB-MJ088-E7_04.37	k127_150566	24396	24479	-	(partial) 5S
LIB-MJ088-E7_04.4	k127_280631	1	86	+	(partial) 5S
LIB-MJ088-F9_04.2	k127_39782	1263	1377	-	5S
LIB-MJ088-G11_04.3	k127_138193	1	481	-	(partial) 16S
LIB-MJ088-G11_04.3	k127_73707	92	3079	+	23S
LIB-MJ088-G11_04.3	k127_73707	3141	3257	+	5S
LIB-MJ088-G3_04_v_LIB-MJ365-G3_02.11	k127_216968	2433	2535	-	(5' truncated) 5S
LIB-MJ088-G3_04_v_LIB-MJ365-G3_02.12	k127_149147	10086	10200	-	5S
LIB-MJ088-G5_04.1	k127_69394	3180	3296	-	5S
LIB-MJ088-G5_04.10	k127_174130	340	456	+	5S
LIB-MJ088-G6_04.15	k127_334876	4458	4571	-	5S
LIB-MJ088-G6_04.15	k127_195979	217	330	+	5S
LIB-MJ088-G7_04.3	k127_141272	463	579	+	5S
LIB-MJ088-H8_04.16	k127_164498	2330	2446	-	5S
LIB-MJ089-A10_02.4	k127_110660	1	670	-	(partial) 16S
LIB-MJ089-A11_02.12	k127_162577	10	1523	-	16S
LIB-MJ089-A11_02.12	k127_31579	1	1641	-	(partial) 23S
LIB-MJ089-A11_02.12	k127_159299	275	384	+	5S
LIB-MJ089-A11_02.25	k127_23508	1454	1570	-	5S
LIB-MJ089-A11_02.25	k127_23537	2335	2451	-	5S
LIB-MJ089-A11_02.9	k127_107874	819	2706	+	(partial) 23S
LIB-MJ089-A11_02.9	k127_78949	1	1108	-	(partial) 23S
LIB-MJ089-A11_02.9	k127_78949	1714	2756	-	(partial) 16S
LIB-MJ089-A6_02.20	k127_104723	19	135	+	5S
LIB-MJ089-A7_02.15	k127_62132	94	210	+	5S
LIB-MJ089-A7_02.15	k127_117582	2380	2495	-	(5' truncated) 5S
LIB-MJ089-B10_02.8	k127_116042	2002	2116	-	5S
LIB-MJ089-B11_02.4	k127_108296	20247	20366	-	5S
LIB-MJ089-B11_02.5	k127_89361	2118	2927	+	(partial) 16S
LIB-MJ089-B11_02.5	k127_96105	1769	1888	-	5S
LIB-MJ089-B12_02.1	k127_5695	560	673	+	5S
LIB-MJ089-B2_02.2	k127_81368	278	1838	+	16S
LIB-MJ089-B2_02.2	k127_81368	2834	6052	+	23S
LIB-MJ089-B2_02.2	k127_81368	6374	6489	+	5S
LIB-MJ089-B2_02.8	k127_224805	1	1952	-	(partial) 23S
LIB-MJ089-B6_02.15	k127_304216	17172	17291	+	5S
LIB-MJ089-B6_02.22	k127_318349	41	159	+	5S
LIB-MJ089-B6_02.23	k127_346116	9195	9314	-	5S
LIB-MJ089-B6_02.23	k127_54276	369	1844	-	16S
LIB-MJ089-B7_02.15	k127_196388	326	439	+	5S
LIB-MJ089-B7_02.24	k127_521671	1766	1882	-	5S
LIB-MJ089-B7_02.24	k127_521671	2035	5697	-	23S
LIB-MJ089-B7_02.24	k127_521671	6179	7678	-	16S
LIB-MJ089-B7_02.27	k127_96498	409	524	+	5S
LIB-MJ089-B7_02.32	k127_424196	6985	7102	-	5S
LIB-MJ089-B7_02.40	k127_175661	10339	10453	-	5S
LIB-MJ089-B7_02.49	k127_319312	81063	82156	+	(partial) 16S
LIB-MJ089-B7_02.49	k127_385187	694	810	+	5S
LIB-MJ089-B7_02.55	k127_389611	521	638	+	5S
LIB-MJ089-B7_02.9	k127_416940	409	524	+	5S
LIB-MJ089-B8_02.10	k127_412540	4491	4610	+	5S
LIB-MJ089-B8_02.12	k127_241819	2434	2553	-	5S
LIB-MJ089-B8_02.2	k127_85601	565	683	+	5S
LIB-MJ089-B8_02.7	k127_317310	4704	4823	-	5S
LIB-MJ089-B8_02.8	k127_304770	767	886	+	5S
LIB-MJ089-C12_02.11	k127_212111	395	512	+	5S
LIB-MJ089-C12_02.19	k127_100102	20148	20264	-	5S
LIB-MJ089-C12_02.3	k127_57014	4257	7230	-	23S
LIB-MJ089-C12_02.3	k127_57014	7466	8941	-	16S
LIB-MJ089-C12_02.7	k127_100635	2216	3745	+	16S
LIB-MJ089-C1_02_v_LIB-MJ407-D10_04.5	k127_50685	1568	1682	-	5S
LIB-MJ089-C2_02.19	k127_391188	3252	3366	-	5S
LIB-MJ089-C2_02.7	k127_47176	5	114	+	5S
LIB-MJ089-C8_02.15	k127_1793	1	486	-	(partial) 16S
LIB-MJ089-C8_02.15	k127_310068	552	1790	+	(partial) 23S
LIB-MJ089-C8_02.17	k127_40267	2	118	+	5S
LIB-MJ089-C9_02.15	k127_125717	2992	3111	-	5S
LIB-MJ089-C9_02.3	k127_187343	6339	6458	+	5S
LIB-MJ089-C9_02.7	k127_55148	4549	4668	-	5S
LIB-MJ089-C9_02.7	k127_190510	1	917	-	(partial) 16S
LIB-MJ089-D5_02.1	k127_219070	540	659	-	5S
LIB-MJ089-D6_02.1	k127_14302	714	822	+	5S
LIB-MJ089-E10_02.14	k127_325739	1249	1368	-	5S
LIB-MJ089-E10_02.14	k127_438070	12805	14280	+	16S
LIB-MJ089-E10_02.14	k127_438070	14516	17489	+	23S
LIB-MJ089-E10_02.24	k127_163408	2708	2824	-	5S
LIB-MJ089-E10_02.3	k127_328530	10036	11563	+	16S
LIB-MJ089-E10_02.3	k127_113879	1548	1664	-	5S
LIB-MJ089-E10_02.30	k127_33053	3583	3697	-	5S
LIB-MJ089-E10_02.38	k127_389654	1	829	-	(partial) 16S
LIB-MJ089-E10_02.42	k127_359435	494	609	+	5S
LIB-MJ089-E10_02.6	k127_234287	521	637	+	5S
LIB-MJ089-E10_02.6	k127_375836	1	1234	-	(3' truncated) 16S
LIB-MJ089-E11_02.5	k127_65180	7264	7361	-	(5' truncated) 5S
LIB-MJ089-E6_02.6	k127_4182	1	1958	-	(partial) 23S
LIB-MJ089-E6_02.6	k127_24793	5218	5337	-	5S
LIB-MJ089-E8_02.1	k127_28231	100071	100187	-	5S
LIB-MJ089-F6_02.2	k127_113547	1	809	-	(partial) 16S
LIB-MJ089-F6_02.2	k127_186943	3958	4077	-	5S
LIB-MJ089-F7_02.6	k127_188201	1078	1192	-	5S
LIB-MJ089-G2_02.11	k127_124746	18	132	+	5S
LIB-MJ089-G3_02.5	k127_3012	7380	7493	-	5S
LIB-MJ089-G3_02.5	k127_71939	1	584	-	(partial) 16S
LIB-MJ089-G6_02.32	k127_72329	688	805	+	5S
LIB-MJ089-G6_02.42	k127_250341	655	771	+	5S
LIB-MJ089-G6_02.42	k127_229469	2515	4322	+	(partial) 23S
LIB-MJ089-G6_02.42	k127_108876	1872	3405	-	16S
LIB-MJ089-G6_02.7	k127_241567	31377	31494	-	5S
LIB-MJ089-G9_02.17	k127_224544	9615	12611	-	23S
LIB-MJ089-G9_02.17	k127_224544	12767	14243	-	16S
LIB-MJ089-G9_02.17	k127_405817	5655	5774	-	5S
LIB-MJ089-G9_02.26	k127_102411	1920	2036	-	5S
LIB-MJ089-G9_02.28	k127_352931	1417	1533	-	5S
LIB-MJ089-G9_02.4	k127_219906	23258	23372	-	5S
LIB-MJ089-G9_02.4	k127_140276	1	721	-	(partial) 16S
LIB-MJ089-G9_02.8	k127_333741	31740	31861	-	5S
LIB-MJ089-G9_02.8	k127_333741	32108	35031	-	23S
LIB-MJ089-G9_02.8	k127_333741	35263	36737	-	16S
LIB-MJ089-H2_02.4	k127_22847	1696	1810	-	5S
LIB-MJ089-H2_02.7	k127_56841	26464	26583	-	5S
LIB-MJ089-H2_02.7	k127_59153	5197	6672	+	16S
LIB-MJ089-H2_02.7	k127_59153	7005	9972	+	23S
LIB-MJ089-H4_02.1	k127_88530	8057	8170	-	5S
LIB-MJ089-H4_02.5	k127_64169	1152	1265	-	5S
LIB-MJ089-H7_02.3	k127_104367	1809	1923	-	5S
LIB-MJ089-H7_02.6	k127_9473	2	116	+	5S
LIB-MJ089-H9_02.1	k127_137826	49476	49592	-	5S
LIB-MJ089-H9_02.1	k127_23928	4384	5614	+	(partial) 23S
LIB-MJ089-H9_02.1	k127_112633	1	989	-	(partial) 16S
LIB-MJ089-H9_02.3	k127_130374	3549	4158	+	(partial) 16S
LIB-MJ089-H9_02.9	k127_2634	3404	3518	-	5S
LIB-MJ090-A2_04.16	k127_266326	4927	5046	-	5S
LIB-MJ090-A3_04.20	k127_181495	18244	18360	-	5S
LIB-MJ090-A6_04.1	k127_112160	526	641	+	5S
LIB-MJ090-B10_04.8	k127_231256	1	1114	-	(partial) 23S
LIB-MJ090-B1_04.9	k127_195524	2502	2618	-	5S
LIB-MJ090-B4_04.2	k127_95598	1732	2687	+	(partial) 16S
LIB-MJ090-B4_04.2	k127_140142	5327	5445	-	5S
LIB-MJ090-C8_04.2	k127_137197	329	448	-	5S
LIB-MJ090-D10_04.2	k127_115278	843	961	-	5S
LIB-MJ090-D3_04.1	k127_85125	130	246	-	5S
LIB-MJ090-D3_04.1	k127_85125	403	2241	-	(partial) 23S
LIB-MJ090-D3_04.4	k127_85321	1	1778	-	(partial) 23S
LIB-MJ090-D5_04.12	k127_39128	1	678	-	(partial) 16S
LIB-MJ090-D7_04.20	k127_50354	3201	3314	-	5S
LIB-MJ090-G2_04.1	k127_86785	6752	6865	-	5S
LIB-MJ090-G2_04.3	k127_75940	718	1918	+	(partial) 23S
LIB-MJ090-G2_04.3	k127_2032	532	644	+	5S
LIB-MJ090-G2_04.3	k127_2032	981	1591	+	(partial) 16S
LIB-MJ090-G9_04.22	k127_272332	443	560	+	5S
LIB-MJ090-G9_04.35	k127_402213	7236	8356	+	(partial) 23S
LIB-MJ090-H10_04.1	k127_205478	3452	3568	-	5S
LIB-MJ090-H10_04.12	k127_2484	6371	7855	+	16S
LIB-MJ090-H2_04.3	k127_160979	7407	7526	+	5S
LIB-MJ090-H3_04.3	k127_32816	490	604	+	5S
LIB-MJ090-H3_04.3	k127_46037	1	688	-	(partial) 16S
LIB-MJ090-H9_04_v_LIB-MJ404-G8_03.2	k127_21249	66	185	-	5S
LIB-MJ090-H9_04_v_LIB-MJ404-G8_03.9	k127_147021	455	569	+	5S
LIB-MJ091-A10_03.25	k127_165634	405	521	+	5S
LIB-MJ091-A10_03.27	k127_81005	313	429	+	5S
LIB-MJ091-A10_03.31	k127_122979	12	125	+	5S
LIB-MJ091-A10_03.31	k127_192421	16	129	+	5S
LIB-MJ091-A10_03.31	k127_104000	9117	9230	-	5S
LIB-MJ091-A10_03.31	k127_105397	16	129	+	5S
LIB-MJ091-A10_03.31	k127_118023	12	125	+	5S
LIB-MJ091-A10_03.41	k127_62820	21891	23431	+	16S
LIB-MJ091-A10_03.41	k127_62820	24006	27003	+	23S
LIB-MJ091-A10_03.41	k127_53208	527	642	+	5S
LIB-MJ091-A11_03_v_LIB-MJ403-H9_03.4	k127_190531	96255	97758	+	16S
LIB-MJ091-A11_03_v_LIB-MJ403-H9_03.4	k127_139109	1	1030	+	(partial) 23S
LIB-MJ091-A11_03_v_LIB-MJ403-H9_03.4	k127_139109	1437	1554	+	5S
LIB-MJ091-A11_03_v_LIB-MJ403-H9_03.4	k127_13733	505	619	+	5S
LIB-MJ091-A12_03.2	k127_43623	2973	3092	+	5S
LIB-MJ091-A12_03.2	k127_12452	1	1548	+	(partial) 23S
LIB-MJ091-A2_03.20	k127_588	7603	8127	+	(partial) 16S
LIB-MJ091-A2_03.20	k127_120601	2851	3982	-	(partial) 16S
LIB-MJ091-A2_03.22	k127_24736	626	742	+	5S
LIB-MJ091-A2_03.24	k127_276616	15872	15989	-	5S
LIB-MJ091-A3_03.20	k127_104020	709	825	+	5S
LIB-MJ091-A3_03.25	k127_13550	7234	8345	-	(partial) 16S
LIB-MJ091-A3_03.25	k127_71214	1	2058	-	(partial) 23S
LIB-MJ091-A3_03.25	k127_80229	675	791	+	5S
LIB-MJ091-A5_03.6	k127_25457	1942	2431	+	(partial) 16S
LIB-MJ091-B11_03.14	k127_17208	478	3367	+	23S
LIB-MJ091-B11_03.14	k127_17208	3486	3594	+	5S
LIB-MJ091-B11_03.14	k127_46704	49	1570	-	16S
LIB-MJ091-B12_03.1	k127_17329	1	101	+	(5' truncated) 5S
LIB-MJ091-B12_03.1	k127_12378	1	116	+	5S
LIB-MJ091-B3_03.8	k127_138356	1536	1655	-	5S
LIB-MJ091-B3_03.9	k127_218135	1314	1428	-	5S
LIB-MJ091-B4_03.1	k127_193959	1778	1897	-	5S
LIB-MJ091-B6_03.11	k127_214591	1	773	-	(partial) 16S
LIB-MJ091-B7_03.10	k127_287379	2860	2975	-	5S
LIB-MJ091-B7_03.10	k127_324784	8303	8418	-	5S
LIB-MJ091-B7_03.10	k127_5303	5	120	+	5S
LIB-MJ091-B7_03.10	k127_256899	239	354	+	5S
LIB-MJ091-B7_03.10	k127_9347	10588	10703	-	5S
LIB-MJ091-B7_03.10	k127_158065	37103	37218	-	5S
LIB-MJ091-B7_03.10	k127_158233	9	124	+	5S
LIB-MJ091-B7_03.12	k127_8278	24854	26354	+	16S
LIB-MJ091-B7_03.12	k127_258138	21297	21416	+	5S
LIB-MJ091-B7_03.12	k127_213801	17028	20065	-	23S
LIB-MJ091-B7_03.13	k127_348162	498	614	+	5S
LIB-MJ091-B7_03.15	k127_261010	1	2753	-	(3' truncated) 23S
LIB-MJ091-B7_03.15	k127_261010	3510	5073	-	16S
LIB-MJ091-B7_03.15	k127_350694	12331	12447	-	5S
LIB-MJ091-B7_03.16	k127_43683	10499	10615	-	5S
LIB-MJ091-B7_03.20	k127_281954	559	673	+	5S
LIB-MJ091-B7_03.26	k127_121039	4793	4909	-	5S
LIB-MJ091-B7_03.26	k127_121039	5032	7241	-	(partial) 23S
LIB-MJ091-B7_03.3	k127_1104	1	552	-	(partial) 16S
LIB-MJ091-B7_03.34	k127_83111	276	392	+	5S
LIB-MJ091-B7_03.6	k127_147708	12	125	+	5S
LIB-MJ091-B7_03.6	k127_147777	12	125	+	5S
LIB-MJ091-B7_03.6	k127_259930	7986	8099	-	5S
LIB-MJ091-B7_03.6	k127_334649	16	129	+	5S
LIB-MJ091-B8_03.3	k127_68188	1275	1394	+	5S
LIB-MJ091-C12_03.15	k127_230744	533	642	+	5S
LIB-MJ091-C12_03.3	k127_159265	3406	3514	-	5S
LIB-MJ091-C12_03.6	k127_94418	5033	5121	-	(partial) 5S
LIB-MJ091-C1_03.1	k127_114139	1	91	+	(partial) 5S
LIB-MJ091-C4_03.4	k127_37121	1387	1506	-	5S
LIB-MJ091-C5_03.2	k127_143159	1	1724	+	(partial) 23S
LIB-MJ091-C5_03.2	k127_143159	1876	1992	+	5S
LIB-MJ091-C5_03.2	k127_18765	441	1799	+	(partial) 23S
LIB-MJ091-C5_03.2	k127_146438	55888	57418	+	16S
LIB-MJ091-C5_03.2	k127_146438	58205	60186	+	(partial) 23S
LIB-MJ091-C5_03.2	k127_36633	1	1641	+	(partial) 23S
LIB-MJ091-C5_03.2	k127_42368	188	1545	-	(partial) 23S
LIB-MJ091-C5_03.2	k127_152073	4971	5086	-	5S
LIB-MJ091-C5_03.2	k127_90784	612	1778	+	(partial) 16S
LIB-MJ091-C7_03.2	k127_56771	538	652	+	5S
LIB-MJ091-C7_03.2	k127_21938	4079	4193	-	5S
LIB-MJ091-C7_03.8	k127_81359	6997	8673	-	16S
LIB-MJ091-C8_03.8	k127_118601	538	652	+	5S
LIB-MJ091-C8_03.8	k127_5851	23829	24339	+	(partial) 16S
LIB-MJ091-C9_03.2	k127_79926	792	911	-	5S
LIB-MJ091-D11_03.1	k127_277224	2259	2373	-	5S
LIB-MJ091-D11_03.16	k127_48196	9671	10316	+	(partial) 16S
LIB-MJ091-D11_03.19	k127_87180	38164	39378	+	(partial) 16S
LIB-MJ091-D11_03.19	k127_137607	193085	193201	-	5S
LIB-MJ091-D11_03.21	k127_67352	1	1104	-	(partial) 16S
LIB-MJ091-D11_03.21	k127_16591	582	698	+	5S
LIB-MJ091-D3_03.11	k127_55616	1037	1156	-	5S
LIB-MJ091-D3_03.11	k127_160990	1762	2314	-	(partial) 16S
LIB-MJ091-D3_03.8	k127_58192	1752	1866	-	5S
LIB-MJ091-D7_03.16	k127_343440	476	592	+	5S
LIB-MJ091-D7_03.24	k127_6694	2995	3109	-	5S
LIB-MJ091-D7_03.27	k127_460575	1	1348	+	(5' truncated) 16S
LIB-MJ091-D7_03.27	k127_309387	1	2175	-	(partial) 23S
LIB-MJ091-D7_03.27	k127_118912	60	1593	+	16S
LIB-MJ091-D7_03.27	k127_73926	1041	2247	+	(partial) 23S
LIB-MJ091-D7_03.27	k127_36181	565	678	+	5S
LIB-MJ091-D9_03.21	k127_168633	556	672	+	5S
LIB-MJ091-D9_03.29	k127_299130	3728	3824	-	(5' truncated) 5S
LIB-MJ091-E10_03.11	k127_103418	1253	1372	-	5S
LIB-MJ091-E10_03.15	k127_21368	1	2103	-	(partial) 23S
LIB-MJ091-E10_03.3	k127_165207	1487	1603	-	5S
LIB-MJ091-E11_03.13	k127_166941	1	99	+	(5' truncated) 5S
LIB-MJ091-E11_03.16	k127_212159	4329	4421	-	(partial) 5S
LIB-MJ091-E11_03.18	k127_88542	2521	2636	-	5S
LIB-MJ091-E11_03.2	k127_237580	26774	28297	+	16S
LIB-MJ091-E11_03.21	k127_191899	1117	2605	-	16S
LIB-MJ091-E11_03.21	k127_27887	554	670	+	5S
LIB-MJ091-E11_03.24	k127_4894	7748	7863	-	5S
LIB-MJ091-E11_03.3	k127_108204	390	504	+	5S
LIB-MJ091-E11_03.32	k127_70074	16623	17782	+	(partial) 16S
LIB-MJ091-E11_03.4	k127_271385	338	454	+	5S
LIB-MJ091-E11_03.5	k127_71986	10140	10254	-	5S
LIB-MJ091-E1_03.10	k127_108807	867	984	+	5S
LIB-MJ091-E1_03.20	k127_251323	434	550	+	5S
LIB-MJ091-E1_03.20	k127_231654	1	690	+	(partial) 16S
LIB-MJ091-E2_03.3	k127_41136	601	717	+	5S
LIB-MJ091-E2_03.9	k127_68140	10	126	-	5S
LIB-MJ091-E2_03.9	k127_68140	304	3316	-	23S
LIB-MJ091-E5_03.19	k127_6703	8922	9036	-	5S
LIB-MJ091-E5_03.20	k127_213651	1683	1770	-	(partial) 5S
LIB-MJ091-E5_03.24	k127_6720	1190	1304	-	5S
LIB-MJ091-E5_03.3	k127_127531	2474	4112	-	16S
LIB-MJ091-E5_03.3	k127_457128	693	812	+	5S
LIB-MJ091-E5_03.35	k127_451342	24639	24755	-	5S
LIB-MJ091-E5_03.36	k127_497350	6376	6492	-	5S
LIB-MJ091-E5_03.5	k127_262422	1	791	-	(partial) 16S
LIB-MJ091-E5_03.51	k127_495338	1698	1814	-	5S
LIB-MJ091-E5_03.8	k127_430765	21787	21902	-	5S
LIB-MJ091-E6_03.6	k127_1384	850	966	-	5S
LIB-MJ091-E6_03.6	k127_1384	1052	2860	-	(partial) 23S
LIB-MJ091-E7_03_v_LIB-MJ403-D9_03.22	k127_217061	1	1312	+	(5' truncated) 16S
LIB-MJ091-E7_03_v_LIB-MJ403-D9_03.22	k127_90574	427	543	+	5S
LIB-MJ091-E7_03_v_LIB-MJ403-D9_03.5	k127_13252	2023	2107	-	(partial) 5S
LIB-MJ091-E7_03_v_LIB-MJ403-D9_03.9	k127_7592	1	1971	+	(partial) 23S
LIB-MJ091-E7_03_v_LIB-MJ403-D9_03.9	k127_190763	1	953	+	(partial) 16S
LIB-MJ091-E9_03.1	k127_92731	8968	9053	-	(partial) 5S
LIB-MJ091-F5_03.11	k127_214466	279	393	+	5S
LIB-MJ091-F6_03.2	k127_147198	1806	1925	-	5S
LIB-MJ091-F6_03.6	k127_11708	2858	3439	+	(partial) 16S
LIB-MJ091-F7_03.16	k127_481026	5950	6920	+	(partial) 16S
LIB-MJ091-F7_03.16	k127_202982	18423	18539	-	5S
LIB-MJ091-F7_03.16	k127_202982	18730	20566	-	(partial) 23S
LIB-MJ091-F7_03.16	k127_99869	1	639	+	(partial) 16S
LIB-MJ091-F7_03.32	k127_23536	508	624	+	5S
LIB-MJ091-F9_03.20	k127_298150	10808	11330	+	(partial) 16S
LIB-MJ091-G10_03.8	k127_134464	1772	1886	-	5S
LIB-MJ091-G1_03.14	k127_284784	576	692	+	5S
LIB-MJ091-G1_03.5	k127_181116	440	556	+	5S
LIB-MJ091-G2_03.4	k127_87023	5057	5175	+	5S
LIB-MJ091-G3_03.14	k127_205135	2539	2625	-	(partial) 5S
LIB-MJ091-G3_03.28	k127_284571	1	93	+	(partial) 5S
LIB-MJ091-G3_03.31	k127_70252	1	1059	-	(partial) 16S
LIB-MJ091-G3_03.5	k127_297503	1209	1733	-	(partial) 16S
LIB-MJ091-G3_03.5	k127_299225	8401	8517	-	5S
LIB-MJ091-G3_03.5	k127_71965	1	1238	-	(3' truncated) 16S
LIB-MJ091-G4_03.13	k127_42143	4	120	+	5S
LIB-MJ091-G4_03.21	k127_99300	10114	10207	-	(partial) 5S
LIB-MJ091-G4_03.21	k127_253344	1	97	+	(5' truncated) 5S
LIB-MJ091-G4_03.21	k127_163827	64	179	+	5S
LIB-MJ091-G4_03.21	k127_200185	14941	15026	-	(partial) 5S
LIB-MJ091-G4_03.21	k127_288611	14408	14489	-	(partial) 5S
LIB-MJ091-G4_03.6	k127_258418	235	350	+	5S
LIB-MJ091-G4_03.6	k127_89231	346	457	-	5S
LIB-MJ091-G5_03.5	k127_102983	8138	9342	+	(partial) 16S
LIB-MJ091-G5_03.5	k127_33142	1	1855	-	(partial) 23S
LIB-MJ091-G5_03.5	k127_121438	586	701	+	5S
LIB-MJ091-G5_03.5	k127_10271	1	1799	+	(partial) 23S
LIB-MJ091-G5_03.5	k127_39462	169	278	-	5S
LIB-MJ091-G5_03.5	k127_39462	425	3310	-	23S
LIB-MJ091-G5_03.5	k127_39462	3809	5322	-	16S
LIB-MJ091-G6_03.3	k127_106209	1	576	-	(partial) 16S
LIB-MJ091-G8_03.11	k127_36183	539	655	+	5S
LIB-MJ091-G8_03.8	k127_145872	1	953	-	(partial) 16S
LIB-MJ091-H10_03.11	k127_12327	866	985	-	5S
LIB-MJ091-H11_03.12	k127_182188	878	996	-	5S
LIB-MJ091-H11_03.13	k127_166059	7063	7182	+	5S
LIB-MJ091-H11_03.13	k127_124448	13165	13284	-	5S
LIB-MJ091-H11_03.4	k127_60367	8134	9608	+	16S
LIB-MJ091-H11_03.4	k127_60367	9825	11896	+	(partial) 23S
LIB-MJ091-H11_03.5	k127_54620	16974	17093	-	5S
LIB-MJ091-H11_03.8	k127_21103	34	152	-	5S
LIB-MJ091-H3_03.18	k127_245731	1	1012	+	(partial) 23S
LIB-MJ091-H3_03.18	k127_245731	1112	1228	+	5S
LIB-MJ091-H3_03.28	k127_40307	3810	3918	-	5S
LIB-MJ091-H3_03.30	k127_151389	17881	19409	+	16S
LIB-MJ091-H3_03.30	k127_151389	19793	21851	+	(partial) 23S
LIB-MJ091-H3_03.30	k127_341493	2933	3049	+	5S
LIB-MJ091-H3_03.35	k127_77544	13483	13597	-	5S
LIB-MJ091-H3_03.35	k127_77544	13732	16363	-	(5' truncated) 23S
LIB-MJ091-H3_03.35	k127_124520	333	1882	-	16S
LIB-MJ091-H3_03.47	k127_264176	2581	3093	-	(partial) 16S
LIB-MJ091-H5_03.10	k127_190126	655	771	+	5S
LIB-MJ091-H5_03.35	k127_452867	512	629	+	5S
LIB-MJ091-H5_03.37	k127_495168	3428	3542	-	5S
LIB-MJ091-H5_03.39	k127_87504	1937	2051	-	5S
LIB-MJ091-H5_03.43	k127_259765	3499	3609	-	(5' truncated) 5S
LIB-MJ091-H8_03.5	k127_372	563	682	-	5S
LIB-MJ091-H8_03.7	k127_42385	2059	2178	+	5S
LIB-MJ092-A2_01.8	k127_9725	97	1596	-	16S
LIB-MJ092-A4_01.5	k127_119480	4227	4342	-	5S
LIB-MJ092-A8_01.14	k127_139161	3098	3215	-	5S
LIB-MJ092-A8_01.21	k127_174625	1077	1194	-	5S
LIB-MJ092-B4_01.10	k127_51843	1	800	-	(partial) 16S
LIB-MJ092-B4_01.11	k127_243643	14742	14858	-	5S
LIB-MJ092-B4_01.12	k127_307492	24524	24640	-	5S
LIB-MJ092-B4_01.21	k127_311169	405	520	+	5S
LIB-MJ092-B4_01.24	k127_316962	5457	5571	-	5S
LIB-MJ092-B4_01.3	k127_266930	5460	5576	-	5S
LIB-MJ092-B4_01.5	k127_91784	1	97	+	(5' truncated) 5S
LIB-MJ092-B4_01.8	k127_219754	1437	1957	-	(partial) 16S
LIB-MJ092-C2_01.8	k127_86521	1	1745	-	(partial) 23S
LIB-MJ092-C2_01.8	k127_108383	4427	4543	-	5S
LIB-MJ092-C7_01.13	k127_165105	501	617	+	5S
LIB-MJ092-C7_01.17	k127_166125	7647	7761	-	5S
LIB-MJ092-C7_01.17	k127_166125	7861	8773	-	(partial) 23S
LIB-MJ092-D3_01.3	k127_66041	867	986	-	5S
