Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex3,group_size,Core,prevalence,fidelity
MFD_g_5545,7,5,0.229540918163673,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.7,1
Roseibacillus,8,6,0.229540918163673,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,2
MFD_g_47885,10,7,0.229540918163673,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,1,1
MFD_g_47768,5,5,0.219560878243513,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.5,1
Anderseniella,8,7,0.219560878243513,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,2
MFD_g_5665,6,5,0.219560878243513,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.6,2
R76-B128,7,6,0.209580838323353,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.7,1
MFD_g_8708,8,5,0.199600798403194,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,1
MFD_g_2391,6,5,0.199600798403194,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.6,2
Sedimenticola,7,5,0.199600798403194,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.7,1
IheB3-7,7,5,0.199600798403193,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.7,2
Portibacter,6,5,0.189620758483034,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.6,2
MFD_g_3191,8,6,0.189620758483034,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,2
Actibacter,8,7,0.179640718562874,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,1
Desulfatiglans,8,5,0.169660678642715,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,6
Sediminispirochaeta,8,5,0.159680638722555,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,1
Ignavibacterium,8,5,0.159680638722555,Core,"Sediment, Natural, Saltwater, Open sea and tidal areas, Sandy coastal seabed",10,5,0.8,2
Paenisporosarcina,19,18,3.46449957228401,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.542857142857143,1
SEEP-SRB1,33,33,2.97975477616196,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.942857142857143,2
MFD_g_2740,34,33,2.90846877673225,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.971428571428571,1
Subgroup_23,35,33,1.49130310806958,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,1,4
MFD_g_4585,33,28,1.24607927003137,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.942857142857143,1
MFD_g_2519,34,30,0.972341032221272,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.971428571428571,1
Subgroup_10,32,31,0.949529512403764,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.914285714285714,28
Sulfurovum,26,25,0.869689193042487,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.742857142857143,1
MFD_g_412,31,27,0.838323353293414,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.885714285714286,1
Pir4_lineage,34,33,0.812660393498718,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.971428571428571,36
MFD_g_2285,25,20,0.767037353863701,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.714285714285714,1
Mycobacterium,33,33,0.761334473909325,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.942857142857143,50
MFD_g_1316,30,24,0.752780153977759,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.857142857142857,1
Desulfatiglans,29,28,0.71285999429712,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.828571428571429,6
MFD_g_1435,32,28,0.692899914456801,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.914285714285714,1
MFD_g_235141,27,22,0.655831194753351,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,1
MFD_g_1342,30,28,0.573139435414884,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.857142857142857,2
MFD_g_841,32,25,0.553179355574565,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.914285714285714,9
Clostridium_sensu_stricto_13,25,23,0.536070715711434,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.714285714285714,21
Sva0081_sediment_group,32,28,0.527516395779869,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.914285714285714,9
MFD_g_9463,29,26,0.493299116053608,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.828571428571429,1
MFD_g_2744,32,30,0.481893356144853,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.914285714285714,8
MFD_g_3142,30,28,0.479041916167665,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.857142857142857,2
Spirochaeta,26,23,0.436270316509838,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.742857142857143,8
MFD_g_4140,29,26,0.433418876532649,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.828571428571429,1
MFD_g_3425,32,24,0.427715996578272,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.914285714285714,2
MFD_g_6603,27,24,0.424864556601083,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,1
MFD_g_1112,27,24,0.419161676646707,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,1
MFD_g_4912,26,26,0.402053036783576,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.742857142857143,1
MFD_g_1191,28,24,0.390647276874822,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.8,1
Romboutsia,24,22,0.37639007698888,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.685714285714286,6
MFD_g_36297,29,24,0.367835757057314,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.828571428571429,1
MFD_g_3995,29,22,0.362132877102937,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.828571428571429,3
MFD_g_3347,27,24,0.359281437125748,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,1
MFD_g_4664,25,21,0.35642999714856,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.714285714285714,1
MFD_g_2391,27,19,0.342172797262618,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,2
MFD_g_6,29,20,0.333618477331052,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.828571428571429,27
Pelolinea,25,20,0.322212717422298,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.714285714285714,1
Woeseia,30,23,0.310806957513544,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.857142857142857,4
Ilumatobacter,27,22,0.293698317650414,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,12
MFD_g_13573,26,25,0.293698317650414,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.742857142857143,1
MFD_g_812630,23,20,0.287995437696037,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.657142857142857,1
MFD_g_10875,25,19,0.273738237810094,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.714285714285714,1
MFD_g_5665,27,21,0.245223838038209,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.771428571428571,2
MFD_g_5611,31,21,0.245223838038209,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.885714285714286,2
MFD_g_1043006,31,18,0.211006558311948,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.885714285714286,1
MFD_g_60466,25,18,0.205303678357571,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.714285714285714,1
MFD_g_8577,22,18,0.202452238380382,Core,"Sediment, Subterranean, Saltwater, Open sea, Østersøen",35,18,0.628571428571429,1
Bacillus,60,56,2.28293413173653,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.9375,45
Clostridium_sensu_stricto_1,60,59,1.80888223552894,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.9375,20
Clostridium_sensu_stricto_13,58,52,0.952781936127745,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.90625,21
Desulfobacca,56,51,0.678330838323354,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.875,11
Spirochaeta,58,52,0.667415169660679,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.90625,8
Methanosaeta,57,53,0.647143213572855,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.890625,5
MFD_g_2945,61,56,0.64246506986028,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.953125,8
Mycobacterium,59,53,0.611277445109781,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.921875,50
Anaeromyxobacter,48,33,0.486526946107785,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.75,7
MFD_g_657,50,43,0.46313622754491,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.78125,4
MFD_g_782,59,52,0.453779940119761,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.921875,28
MFD_g_4212,58,52,0.421032934131737,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.90625,8
Syntrophorhabdus,53,49,0.408557884231537,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.828125,6
Anaerolinea,53,48,0.406998502994012,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.828125,5
Nocardioides,46,33,0.400760978043912,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.71875,37
Gaiella,45,35,0.391404690618762,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.703125,29
MFD_g_1100,50,39,0.383607784431138,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.78125,4
Methanoregula,53,46,0.378929640718563,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.828125,5
MFD_g_6,51,41,0.375810878243513,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.796875,27
Haliangium,51,43,0.372692115768463,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.796875,44
MFD_g_2750,57,49,0.372692115768463,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.890625,5
Methanosarcina,49,40,0.368013972055888,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.765625,4
Luteolibacter,50,43,0.366454590818363,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.78125,8
Pir4_lineage,54,41,0.352420159680639,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.84375,36
Sva0081_sediment_group,47,36,0.350860778443114,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.734375,9
Paenibacillus,52,41,0.333707584830339,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.8125,43
MFD_g_561,47,38,0.332148203592814,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.734375,5
Desulfatiglans,49,36,0.325910678642715,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.765625,6
RBG-16-58-14,46,37,0.325910678642715,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.71875,1
Hyphomicrobium,55,44,0.322791916167665,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.859375,22
Leptolinea,48,38,0.274451097804391,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.75,4
MFD_g_2744,45,33,0.265094810379241,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.703125,8
Methanobacterium,50,36,0.257297904191617,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.78125,7
Desulfomonile,51,36,0.246382235528942,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.796875,3
Ca_Solibacter,41,33,0.246382235528942,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.640625,44
MFD_g_40582,51,35,0.244822854291417,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.796875,5
MFD_g_12187,46,34,0.230788423153693,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.71875,2
MFD_g_7353,47,34,0.229229041916168,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.734375,4
MFD_g_5535,54,36,0.218313373253493,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.84375,31
Pelosinus,49,39,0.215194610778443,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.765625,5
MFD_g_4101,50,32,0.210516467065868,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.78125,4
Syntrophus,48,35,0.204278942115769,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.75,3
Pirellula,46,32,0.202719560878244,Core,"Sediment, Urban, Freshwater, Standing freshwater, Enclosed water",64,32,0.71875,21
Bacillus,113,107,2.17304521391999,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.982608695652174,45
Clostridium_sensu_stricto_1,107,99,1.78512540137117,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.930434782608696,20
MFD_g_2945,111,108,0.983250889525298,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.965217391304348,8
Clostridium_sensu_stricto_13,102,84,0.72810899939252,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.886956521739131,21
Luteolibacter,106,92,0.715959385576673,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.921739130434783,8
Desulfobacca,94,82,0.67170007810466,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.817391304347826,11
Mycobacterium,112,97,0.668228759871561,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.973913043478261,50
MFD_g_782,112,108,0.641326043565044,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.973913043478261,28
MFD_g_561,99,86,0.572767508461339,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.860869565217391,5
Methanosaeta,92,83,0.571899678903064,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.8,5
MFD_g_657,94,78,0.545864792154821,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.817391304347826,4
Syntrophorhabdus,103,87,0.493795018658336,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.895652173913044,6
Methanosarcina,102,89,0.472967109259742,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.886956521739131,4
MFD_g_4212,101,90,0.466024472793544,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.878260869565217,8
Anaerolinea,101,91,0.465156643235269,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.878260869565217,5
MFD_g_1100,96,78,0.464288813676994,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.834782608695652,4
Anaeromyxobacter,96,80,0.45994966588562,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.834782608695652,7
Spirochaeta,94,74,0.456478347652521,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.817391304347826,8
Nocardioides,92,80,0.44172524516185,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.8,37
Gaiella,90,73,0.423500824438081,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.782608695652174,29
Methanobacterium,97,83,0.414822528855333,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.843478260869565,7
Romboutsia,80,64,0.400937255922937,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.695652173913044,6
Methanoregula,86,73,0.396598108131563,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.747826086956522,5
MFD_g_2480,99,82,0.365356244033672,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.860869565217391,10
Hyphomicrobium,107,89,0.361017096242298,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.930434782608696,22
MFD_g_2750,97,85,0.351470971101276,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.843478260869565,5
Haliangium,101,86,0.348867482426452,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.878260869565217,44
Paenibacillus,96,72,0.334114379935781,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.834782608695652,43
MFD_g_8542,92,70,0.325436084353033,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.8,3
MFD_g_758,102,77,0.311550811420637,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.886956521739131,4
Leptolinea,97,78,0.309815152304087,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.843478260869565,4
MFD_g_40582,91,75,0.307211663629263,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.791304347826087,5
Pir4_lineage,99,66,0.305476004512714,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.860869565217391,36
Crenothrix,85,61,0.289855072463768,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.739130434782609,3
MFD_g_7353,76,59,0.28464809511412,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.660869565217391,4
Sva0081_sediment_group,94,73,0.28464809511412,Core,"Sediment, Urban, Freshwater, Standing freshwater, Rainwater basin, City",115,58,0.817391304347826,9
