Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex2,group_size,Core,prevalence,fidelity
Romboutsia,24,22,0.365934797072522,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.666666666666667,4
MFD_g_36297,29,24,0.357618097139055,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.805555555555556,1
MFD_g_3347,28,25,0.3548458638279,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.777777777777778,1
MFD_g_4664,26,21,0.349301397205589,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.722222222222222,1
Woeseia,31,24,0.340984697272123,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.861111111111111,3
MFD_g_2391,28,20,0.340984697272122,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.777777777777778,1
MFD_g_6,29,20,0.32435129740519,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.805555555555556,16
Pelolinea,26,21,0.318806830782879,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.722222222222222,1
Ilumatobacter,28,23,0.302173430915946,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.777777777777778,11
MFD_g_13573,26,25,0.285540031049013,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.722222222222222,1
MFD_g_812630,23,20,0.279995564426702,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.638888888888889,1
MFD_g_10875,26,20,0.271678864493236,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.722222222222222,1
MFD_g_5611,32,22,0.252273231315147,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.888888888888889,2
MFD_g_5665,28,22,0.249500998003992,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.777777777777778,2
MFD_g_1043006,32,19,0.213461964958971,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.888888888888889,1
MFD_g_8577,23,19,0.202373031714349,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.638888888888889,1
MFD_g_60466,26,18,0.202373031714349,Core,"Sediment, Subterranean, Saltwater, Open sea",36,18,0.722222222222222,1
Bacillus,187,173,2.12424891150342,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.968911917098446,27
Clostridium_sensu_stricto_1,179,169,1.70488039465111,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.927461139896373,12
MFD_g_2945,186,177,0.85166454655456,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.963730569948187,6
Clostridium_sensu_stricto_13,172,147,0.785475680762827,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.89119170984456,11
Mycobacterium,184,162,0.668093864085301,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.953367875647668,30
Desulfobacca,163,146,0.66602546202931,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.844559585492228,5
Luteolibacter,169,146,0.593114289555604,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.875647668393782,6
MFD_g_782,185,174,0.592080088527608,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.958549222797927,16
Methanosaeta,155,140,0.570878967453694,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.803108808290156,3
MFD_g_657,152,128,0.516583413483913,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.787564766839378,3
Spirochaeta,160,133,0.507792704745949,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.829015544041451,5
Nocardioides,152,125,0.502104599091972,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.787564766839378,23
MFD_g_561,158,133,0.485040282130041,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.818652849740933,3
Anaeromyxobacter,157,125,0.466941764140114,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.813471502590674,3
MFD_g_4212,170,152,0.458151055402149,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.880829015544041,5
Syntrophorhabdus,167,144,0.451428748720176,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.865284974093264,5
Anaerolinea,165,147,0.430227627646262,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.854922279792746,3
MFD_g_1100,156,124,0.429710527132264,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.808290155440415,1
Gaiella,147,118,0.427642125076272,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.761658031088083,19
Methanosarcina,161,135,0.424539521992285,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.83419689119171,4
Haliangium,163,139,0.375414973162483,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.844559585492228,27
Methanoregula,146,125,0.37386367162049,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.756476683937824,3
Romboutsia,128,99,0.368692666480511,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.663212435233161,4
Methanobacterium,157,128,0.354213852088569,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.813471502590674,3
Hyphomicrobium,175,144,0.353179651060573,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.906735751295337,15
MFD_g_2750,162,141,0.34904284694859,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.839378238341969,3
Pir4_lineage,166,117,0.331461429472661,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.860103626943005,23
MFD_g_2480,157,123,0.32680752484668,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.813471502590674,6
Paenibacillus,159,121,0.323187821248694,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.823834196891192,21
Sva0081_sediment_group,151,119,0.306123504286763,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.782383419689119,6
MFD_g_8542,147,108,0.292678890922818,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.761658031088083,2
Leptolinea,155,123,0.291127589380824,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.803108808290156,3
MFD_g_6,148,107,0.288542086810834,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.766839378238342,16
Crenothrix,135,99,0.278200076530876,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.699481865284974,2
MFD_g_40582,150,114,0.273029071390897,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.77720207253886,2
MFD_g_758,162,116,0.270960669334905,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.839378238341969,2
MFD_g_2744,142,104,0.26992646830691,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.735751295336788,6
MFD_g_5535,155,114,0.25751605597096,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.803108808290156,17
MFD_g_7353,129,99,0.253379251858976,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.66839378238342,2
Pirellula,157,107,0.251310849802985,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.813471502590674,9
MFD_g_4101,150,111,0.226490025131085,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.77720207253886,1
ADurb.Bin063-1,156,107,0.214079612795135,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.808290155440415,3
Syntrophus,148,104,0.208391507141158,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.766839378238342,2
MFD_g_1394,142,107,0.206840205599164,Core,"Sediment, Urban, Freshwater, Standing freshwater",193,97,0.735751295336788,1
Phormidesmis_ANT.LACV5.1,19,15,2.55141890132778,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.826086956521739,1
Maribacter,23,22,2.217304521392,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,1,3
Pseudoalteromonas,17,14,2.1999479302265,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.739130434782609,1
Shewanella,16,14,1.26269200728977,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.695652173913044,1
Vibrio,14,12,0.9763082530591,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.608695652173913,1
Lewinella,22,20,0.746333420116289,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.956521739130435,3
Psychromonas,13,12,0.676907055454309,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.565217391304348,1
Ilumatobacter,18,15,0.65521131649744,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.782608695652174,11
Luteolibacter,19,16,0.577106656252712,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.826086956521739,6
SM1A02,16,14,0.577106656252712,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.695652173913044,2
Erythrobacter,19,17,0.568428360669965,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.826086956521739,1
Nonlabens,15,13,0.451271370302872,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.652173913043478,1
Pleurocapsa_PCC-7319,17,14,0.35581011889265,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.739130434782609,1
Altererythrobacter,18,14,0.347131823309902,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.782608695652174,1
Granulosicoccus,16,14,0.329775232144407,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.695652173913044,2
Pir4_lineage,15,12,0.286383754230669,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.652173913043478,23
Klebsiella,16,14,0.277705458647922,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.695652173913044,3
Rhodopirellula,16,15,0.273366310856548,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.695652173913044,3
Phycisphaera,18,13,0.212618241777315,Core,"Sediment, Urban, Saltwater, Flowing saltwater",23,12,0.782608695652174,1
Bacillus,8,8,7.46007984031937,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,27
Nocardioides,8,8,3.1312375249501,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,23
Mycobacterium,8,8,2.43263473053892,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,30
Streptomyces,8,8,2.08333333333333,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,21
Ca_Udaeobacter,8,8,1.97105788423154,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,19
Gaiella,8,8,1.70908183632735,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,19
Sporosarcina,7,6,1.55938123752495,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,9
Paenibacillus,8,8,1.49700598802395,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,21
Sphingomonas,8,8,0.898203592814373,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,9
Pseudonocardia,8,8,0.898203592814371,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,16
Acidothermus,6,4,0.860778443113773,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,17
Solirubrobacter,7,7,0.848303393213573,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,14
Gemmatimonas,8,7,0.823353293413174,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,15
MFD_g_8204,8,8,0.698602794411178,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,17
Haliangium,8,7,0.686127744510979,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,27
Conexibacter,8,8,0.673652694610779,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,24
MFD_g_144,8,8,0.648702594810381,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,22
Ca_Solibacter,7,7,0.561377245508983,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,22
Nakamurella,7,7,0.548902195608783,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,12
Bryobacter,8,8,0.548902195608782,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,23
MFD_g_198,7,7,0.523952095808384,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,5
Blastococcus,7,7,0.499001996007984,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,6
MFD_g_2431,7,6,0.486526946107784,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,11
MFD_g_340,8,5,0.436626746506987,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,7
MFD_g_6,8,6,0.436626746506986,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,16
RB41,8,6,0.436626746506986,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,7
MFD_g_5535,8,8,0.411676646706587,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,17
MFD_g_650,6,5,0.374251497005988,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,12
Tumebacillus,6,5,0.374251497005988,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,4
Clostridium_sensu_stricto_1,8,7,0.349301397205589,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,12
MFD_g_782,8,7,0.349301397205589,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,16
MFD_g_4907,8,6,0.336826347305389,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,9
Subgroup_10,8,7,0.32435129740519,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,20
Ca_Alysiosphaera,8,5,0.32435129740519,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,14
Marmoricola,8,8,0.32435129740519,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,9
Jatrophihabitans,8,6,0.32435129740519,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,13
MFD_g_812,8,7,0.324351297405189,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,14
MFD_g_264,7,6,0.31187624750499,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,14
Microlunatus,8,6,0.29940119760479,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,8
MFD_g_161,6,4,0.286926147704591,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,7
Nitrospira,8,6,0.286926147704591,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,14
Pedomicrobium,7,6,0.286926147704591,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,14
Reyranella,8,7,0.286926147704591,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,15
MFD_g_512,6,4,0.274451097804391,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,6
Microvirga,7,4,0.274451097804391,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,8
Bradyrhizobium,7,5,0.274451097804391,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,21
MFD_g_8,7,6,0.274451097804391,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,23
MFD_g_1320,7,5,0.261976047904192,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,3
MFD_g_5777,7,6,0.249500998003992,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,8
MFD_g_827,5,5,0.249500998003992,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,5
Microbacterium,5,4,0.249500998003992,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,9
MFD_g_1517,8,5,0.249500998003992,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,5
MFD_g_11470,4,4,0.249500998003992,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.5,9
Acidibacter,7,4,0.237025948103793,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,20
Ammoniphilus,6,5,0.237025948103792,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,1
CL500-29_marine_group,8,5,0.224550898203593,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,12
Pir4_lineage,8,4,0.224550898203593,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,23
Gemmata,6,5,0.224550898203593,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,9
MFD_g_549,6,4,0.212075848303393,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,4
MFD_g_13520,8,4,0.212075848303393,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,10
Oryzihumus,6,4,0.199600798403194,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,5
Lysinibacillus,5,4,0.199600798403194,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,6
MFD_g_14103,7,4,0.199600798403194,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,4
Pajaroellobacter,7,4,0.199600798403194,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,21
MFD_g_1794,6,4,0.187125748502994,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.75,8
Pseudolabrys,8,4,0.187125748502994,Core,"Soil, Agriculture, Fields, Fabids",8,4,1,9
MFD_g_1634,5,4,0.187125748502994,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,8
MFD_g_841,5,4,0.187125748502994,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,7
MFD_g_875,5,4,0.174650698602794,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,14
Hyphomicrobium,7,4,0.162175648702595,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.875,15
Aquisphaera,5,5,0.149700598802395,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,14
Flavobacterium,5,4,0.137225548902196,Core,"Soil, Agriculture, Fields, Fabids",8,4,0.625,11
Bacillus,46,46,5.18745118458735,Core,"Soil, Agriculture, Fields, Fallow",46,23,1,27
Nocardioides,41,40,2.60782782261564,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.891304347826087,23
Mycobacterium,46,46,2.08279093985941,Core,"Soil, Agriculture, Fields, Fallow",46,23,1,30
Gaiella,42,41,1.7703722988805,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.91304347826087,19
Streptomyces,45,43,1.33862709363881,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.978260869565217,21
Ca_Udaeobacter,44,43,1.21062223379328,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.956521739130435,19
Paenibacillus,45,43,1.14770459081836,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.978260869565217,21
Haliangium,46,46,0.820098932569644,Core,"Soil, Agriculture, Fields, Fallow",46,23,1,27
Sporosarcina,41,33,0.789724898030027,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.891304347826087,9
MFD_g_8204,45,43,0.765859585177472,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.978260869565217,17
Solirubrobacter,40,39,0.713789811680986,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.869565217391304,14
Conexibacter,45,43,0.685585351037056,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.978260869565217,24
Pseudonocardia,42,39,0.676907055454309,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.91304347826087,16
MFD_g_144,44,40,0.633515577540571,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.956521739130435,22
Gemmatimonas,43,40,0.618328560270763,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.934782608695652,15
MFD_g_264,38,34,0.613989412479389,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.826086956521739,14
Acidothermus,33,25,0.58578495183546,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.717391304347826,17
Ca_Solibacter,43,36,0.583615377939773,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.934782608695652,22
MFD_g_650,41,36,0.574937082357026,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.891304347826087,12
Sphingomonas,38,36,0.574937082357025,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.826086956521739,9
MFD_g_198,36,29,0.542393473921722,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.782608695652174,5
MFD_g_8,43,39,0.505510717695045,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.934782608695652,23
MFD_g_782,41,36,0.449101796407186,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.891304347826087,16
MFD_g_2431,40,33,0.449101796407186,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.869565217391304,11
MFD_g_6,44,38,0.444762648615812,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.956521739130435,16
Nitrospira,41,39,0.429575631346004,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.891304347826087,14
MFD_g_4907,38,31,0.401371170702074,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.826086956521739,9
Bryobacter,43,40,0.401371170702074,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.934782608695652,23
Ca_Alysiosphaera,39,35,0.377505857849518,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.847826086956522,14
MFD_g_875,36,31,0.373166710058145,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.782608695652174,14
Bradyrhizobium,40,33,0.368827562266771,Core,"Soil, Agriculture, Fields, Fallow",46,23,0.869565217391304,21
