project_id,fieldsample_barcode,sampling_date,latitude,longitude,habitat_typenumber,sitename,mfd_sampletype,mfd_areatype,mfd_hab1,mfd_hab2,mfd_hab3,coords_reliable
P10_2,MFD00215,2018-12-05,56.899703,9.867686,3200,lindenborg Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00216,2018-11-28,56.906323,9.9412071,3200,Lindenborg Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00217,2018-11-29,56.8963431,9.9232329,3200,lindenborg Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00220,2018-12-05,56.988753,9.68019,3200,binderup Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00221,2018-11-29,56.8636013,9.8582695,3200,lindenborg Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00222,2018-11-29,56.8269118,9.808939,3200,Lindenborg Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00223,2018-12-05,56.8315289,9.8156183,3200,tingbëk m?llebëk,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00224,2018-11-28,56.8639534,10.0370327,3200,skibsted Ü,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00226,2018-11-23,56.6924293,9.731801,3200,d?strup bëk,Sediment,Natural,Freshwater,Running freshwater,,Yes
P10_2,MFD00227,2018-11-22,55.9829615,10.0005466,3200,GudenÜ,Sediment,Natural,Freshwater,Running freshwater,,Yes
P01_1,MFD00246,16391,57.6282,10.3637,2130,rÜbjerg kirke,Soil,Natural,Dunes,Sea dunes,Fixed dunes (grey dunes),Yes
P01_1,MFD00247,16392,57.5882,10.078,7230,uggerby strand,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00248,16391,57.6447,10.4039,7150,rÜbjerg mile,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Rhynchosporion depressions,Yes
P01_1,MFD00249,16392,57.5169,9.9261,6000,kjërsgÜrd,Soil,Agriculture,Fields,,,Yes
P01_1,MFD00250,16392,57.5177,9.8799,7230,vandplasken,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00251,16392,57.581,10.0803,6233,uggerby skovvej,Soil,Agriculture,Fields,"Poales, grass","Permanent grass, Low yield",Yes
P01_1,MFD00252,16392,57.5903,10.0571,7230,kjul strand,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00253,16391,57.6431,10.407,2190,bunken,Soil,Natural,Dunes,Sea dunes,Humid dune slacks,Yes
P01_1,MFD00254,16392,57.5965,10.2409,9911,tversted plantage,Soil,Natural,Forests,Forest (non-habitattype),Spruce,Yes
P01_1,MFD00255,16390,57.1168,8.6556,6210,këllingdal,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P01_1,MFD00256,16390,57.1445,8.9511,4010,lild strand,Soil,Natural,Temperate heath and scrub,,,Yes
P01_1,MFD00257,16390,57.0374,8.5608,9915,raspkër,Soil,Natural,Forests,Forest (non-habitattype),Pine,Yes
P01_1,MFD00258,16391,57.0543,8.9299,91D0,t?mmerby fjord,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00259,16390,57.1132,8.6768,2140,febbested,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P01_1,MFD00260,16390,57.0643,8.6424,2140,kokkërvand,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P01_1,MFD00261,16391,57.0507,8.9169,6233,tjenestejorden,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P01_1,MFD00262,16391,57.0449,8.9118,9990,tovsigvej,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00263,16391,57.0448,8.8748,6410,?sterild,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P01_1,MFD00264,16393,56.8537,9.8621,9150,buderupholm,Soil,Natural,Forests,Temperate forests,Beech forests Limestone,Yes
P01_1,MFD00265,16393,56.8153,9.8358,9110,urskoven,Soil,Natural,Forests,Temperate forests,Beech forests Luzulo-Fagetum,Yes
P01_1,MFD00266,16393,56.8906,9.9222,9160,skindbjerglund,Soil,Natural,Forests,Temperate forests,Oak-hornbeam mixed forest,Yes
P01_1,MFD00267,16393,56.9374,10.2161,9160,h?stemark engskov,Soil,Natural,Forests,Temperate forests,Oak-hornbeam mixed forest,Yes
P01_1,MFD00268,16393,56.9321,10.2298,91E0,h?stemark sumpskov,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_1,MFD00269,16393,56.8237,9.8003,5130,regan vest,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P01_1,MFD00270,16393,56.8329,9.8201,7230,gravlev kër,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00271,16393,56.8138,9.8509,9940,rold,Soil,Natural,Forests,Forest (non-habitattype),Beech,Yes
P01_1,MFD00272,16386,56.3134,8.1287,2130,husby klit,Soil,Natural,Dunes,Sea dunes,Fixed dunes (grey dunes),Yes
P01_1,MFD00273,16385,56.1675,8.378,7140,ejstrup mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00274,16386,56.2949,8.1952,6000,s?nderbyvej,Soil,Agriculture,Fields,,,Yes
P01_1,MFD00275,16386,56.2488,8.5079,4030,lilleÜ,Soil,Natural,Temperate heath and scrub,,,Yes
P01_1,MFD00276,16385,56.1672,8.3888,7230,ejstrup eng,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00277,16385,56.1706,8.3723,9920,ejstrup krat,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
P01_1,MFD00278,16386,56.318,8.1623,9920,nissum,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
P01_1,MFD00279,16386,56.2277,8.1362,6233,klitvej,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P01_1,MFD00280,16386,56.2452,8.4939,9940,strÜs? plantage,Soil,Natural,Forests,Forest (non-habitattype),Beech,Yes
P01_1,MFD00281,16385,55.82,8.1743,6410,nymindegab,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P01_1,MFD00282,16385,55.7735,8.1828,7140,houstrup strand,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00283,16384,55.6738,8.2417,7230,vr?gum kër,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00284,16384,55.6942,8.1907,9190,kjërgaard l?vklitter,Soil,Natural,Forests,Temperate forests,Oak forest  Old acidophilous woods with Q. robur on sandy plains,Yes
P01_1,MFD00285,16385,55.795,8.2128,6212,l?nne,Soil,Agriculture,Fields,"Poales, grass","Grass for crop, Ryegrass",Yes
P01_1,MFD00286,16384,55.5629,8.0802,2130,blÜvand,Soil,Natural,Dunes,Sea dunes,Fixed dunes (grey dunes),Yes
P01_1,MFD00287,16384,55.6843,8.1696,2140,breddal,Soil,Natural,Dunes,Sea dunes,Decalcified Empetrum dunes,Yes
P01_1,MFD00288,16384,55.6726,8.2164,9990,fils?vej,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00289,16380,55.1432,8.8977,6230,lovrup,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P01_1,MFD00290,16380,55.1731,8.9352,4010,helm hede,Soil,Natural,Temperate heath and scrub,,,Yes
P01_1,MFD00291,16380,55.0113,8.959,9160,lindestykket,Soil,Natural,Forests,Temperate forests,Oak-hornbeam mixed forest,Yes
P01_1,MFD00292,16380,55.207,8.9509,9190,lindet,Soil,Natural,Forests,Temperate forests,Oak forest  Old acidophilous woods with Q. robur on sandy plains,Yes
P01_1,MFD00293,16380,55.293,9.0593,9130,gram slot,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P01_1,MFD00294,16380,55.0152,8.974,9160,gr?nnevej,Soil,Natural,Forests,Temperate forests,Oak-hornbeam mixed forest,Yes
P01_1,MFD00295,16380,55.0177,8.9845,91D0,grÜbjerg mose,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00296,16380,55.2925,9.0675,91E0,gram Ü,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_1,MFD00297,16380,55.1847,8.9498,9911,damvej,Soil,Natural,Forests,Forest (non-habitattype),Spruce,Yes
P01_1,MFD00298,16387,56.1964,10.5312,6230,elbjerg,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P01_1,MFD00299,16387,56.2915,10.4802,6000,kal?,Soil,Agriculture,Fields,,,Yes
P01_1,MFD00300,16387,56.2985,10.8488,5130,glatved,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P01_1,MFD00301,16387,56.2873,10.4716,9130,hestehaven,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P01_1,MFD00302,16387,56.207,10.5233,6230,helligkilde,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P01_1,MFD00303,16387,56.1,10.5294,6120,tyskertÜrnet,Soil,Natural,Grassland formations,Natural grasslands,Xeric sand calcareous grasslands,Yes
P01_1,MFD00304,16387,56.0971,10.514,9990,sletterhage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00305,16387,56.2224,10.5872,6402,strandkër,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P01_1,MFD00306,16387,56.2243,10.5626,7140,langemose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00307,16361,56.0856,9.4151,4030,urfuglebakken,Soil,Natural,Temperate heath and scrub,,,Yes
P01_1,MFD00308,16361,56.1033,9.3588,7140,letmose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00309,16359,56.0532,9.7044,6410,moss?,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P01_1,MFD00310,16361,56.0885,9.3983,7150,t?rvefladen,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Rhynchosporion depressions,Yes
P01_1,MFD00311,16359,56.0637,9.7318,7230,odderholm,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00312,16361,56.0751,9.6384,5130,h?jkol,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P01_1,MFD00313,16361,56.1672,9.6204,9915,haarup sande,Soil,Natural,Forests,Forest (non-habitattype),Pine,Yes
P01_1,MFD00314,16361,56.1341,9.5277,9110,knagerne,Soil,Natural,Forests,Temperate forests,Beech forests Luzulo-Fagetum,Yes
P01_1,MFD00315,16361,56.1261,9.4962,91D0,gjess?vej,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00316,16378,55.6757,9.8508,9150,bjergfald,Soil,Natural,Forests,Temperate forests,Beech forests Limestone,Yes
P01_1,MFD00317,16378,55.6919,9.7305,91E0,vejle fjord,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_1,MFD00318,16378,55.6104,9.6892,6233,br?ndsted fëlled,Soil,Agriculture,Fields,"Poales, grass","Permanent grass, Low yield",Yes
P01_1,MFD00319,16378,55.6066,9.6931,7007,rands fjord,Soil,Natural,"Bogs, mires and fens",,,Yes
P01_1,MFD00320,16378,55.6671,9.5454,6402,svinholt,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P01_1,MFD00321,16378,55.6839,9.8575,9940,vesterskov,Soil,Natural,Forests,Forest (non-habitattype),Beech,Yes
P01_1,MFD00322,16378,55.6889,9.8696,9911,rand skov,Soil,Natural,Forests,Forest (non-habitattype),Spruce,Yes
P01_1,MFD00323,16378,55.6912,9.7524,9990,grund skov,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00324,16370,56.0226,11.9931,6230,melby hede,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P01_1,MFD00325,16370,56.0185,11.9915,6230,melby overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P01_1,MFD00326,16370,55.9569,12.272,9130,str?dam,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P01_1,MFD00327,16370,55.9682,12.2716,91E0,birkemose,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_1,MFD00328,16370,55.9998,12.3161,91D0,maglemose,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00329,16370,55.9846,12.2927,7140,toggerup t?rvemose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00330,16370,56.0225,12.1003,9920,ellemose,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
P01_1,MFD00331,16370,56.0442,12.0734,9911,tisvilde hegn,Soil,Natural,Forests,Forest (non-habitattype),Spruce,Yes
P01_1,MFD00332,16370,55.9872,12.2508,9990,tibberup holme,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00333,16366,55.8265,11.4361,6120,diesbjerg,Soil,Natural,Grassland formations,Natural grasslands,Xeric sand calcareous grasslands,Yes
P01_1,MFD00334,16366,55.736,11.283,6410,eskebjerg vesterlyng,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P01_1,MFD00335,16366,55.7274,11.2751,2190,eskebjerg enghave,Soil,Natural,Dunes,Sea dunes,Humid dune slacks,Yes
P01_1,MFD00336,16366,55.7052,11.2016,6410,malles nës,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P01_1,MFD00337,16366,55.7036,11.2358,7230,kaldred kër,Soil,Natural,"Bogs, mires and fens",Calcareous fens,Alkaline fens,Yes
P01_1,MFD00338,16366,55.8364,11.4232,4030,skamlebëk,Soil,Natural,Temperate heath and scrub,,,Yes
P01_1,MFD00339,16366,55.7347,10.8935,5130,r?snës krat,Soil,Natural,Sclerophyllus scrub,Scrub,Juniper scrub,Yes
P01_1,MFD00340,16366,55.7407,10.8972,6233,r?snës,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P01_1,MFD00341,16367,55.5161,11.7759,9150,allindelille fredskov,Soil,Natural,Forests,Temperate forests,Beech forests Limestone,Yes
P01_1,MFD00342,16364,55.3799,11.5568,9130,suserup skov,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P01_1,MFD00343,16364,55.3836,11.5941,9940,broby vesterskov,Soil,Natural,Forests,Forest (non-habitattype),Beech,Yes
P01_1,MFD00344,16367,55.5657,11.8847,91D0,avns?,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00345,16367,55.5526,11.8838,9920,smuldmosen,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
P01_1,MFD00346,16364,55.3774,11.5467,91E0,frederikskilde skov,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_1,MFD00347,16364,55.3801,11.5362,6233,kongskilde friluftsgÜrd,Soil,Agriculture,Fields,"Poales, grass","Permanent grass, Low yield",Yes
P01_1,MFD00348,16364,55.3159,11.5345,6000,fuglebjerg,Soil,Agriculture,Fields,,,Yes
P01_1,MFD00349,16364,55.3991,11.5924,6410,bimosen,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,Molinia meadows,Yes
P01_1,MFD00350,16373,55.1229,10.2476,9990,svanninge bakker,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00351,16373,55.1299,10.2466,6210,hestebakke,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P01_1,MFD00352,16373,55.1333,10.2534,9990,dalkildegÜrd,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_1,MFD00353,16373,55.1208,10.3171,7140,igles?,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00354,16373,55.1011,10.4997,6230,r?dme svinehaver,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P01_1,MFD00355,16373,55.1291,10.3689,91D0,skyttegÜrd,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00356,16373,55.135,10.3688,7140,nybo mose,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00357,16373,55.1515,10.4516,7140,stëvningen,Soil,Natural,"Bogs, mires and fens",Sphagnum acid bogs,Quaking bogs,Yes
P01_1,MFD00358,16371,54.7804,11.805,9911,fuglsang storskov,Soil,Natural,Forests,Forest (non-habitattype),Spruce,Yes
P01_1,MFD00359,16371,54.7861,11.8113,9130,l?gnor,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P01_1,MFD00360,16371,54.7545,11.4872,6000,burs?,Soil,Agriculture,Fields,,,Yes
P01_1,MFD00361,16371,54.7248,11.5371,91D0,fuglse mose,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_1,MFD00362,16371,54.7519,11.5545,91E0,skelsnës,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_1,MFD00363,16371,54.7457,11.5514,9920,s?holt,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
P01_1,MFD00364,16371,54.7145,11.6456,6402,musse mose,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P01_1,MFD00365,16371,54.7426,11.5991,6233,hejrede s?,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P01_1,MFD00366,16363,54.9804,12.539,9150,klinteskov,Soil,Natural,Forests,Temperate forests,Beech forests Limestone,Yes
P01_1,MFD00367,16363,55.0546,12.27,2130,ulvshale klit,Soil,Natural,Dunes,Sea dunes,Fixed dunes (grey dunes),Yes
P01_1,MFD00368,16363,55.0399,12.2701,4010,ulvshale hede,Soil,Natural,Temperate heath and scrub,,,Yes
P01_1,MFD00369,16363,54.9675,12.4514,6402,busemarke mose,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P01_1,MFD00370,16363,54.9606,12.4552,6402,busemarke s?,Soil,Natural,Grassland formations,Semi-natural tall-herb humid meadows,,Yes
P01_1,MFD00371,16363,54.9646,12.5097,6210,h?vblege,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P01_1,MFD00372,16363,54.9662,12.5389,9150,times? bjerg,Soil,Natural,Forests,Temperate forests,Beech forests Limestone,Yes
P01_1,MFD00373,16363,54.986,12.5265,6210,jydelejet,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Calcareous grassland,Yes
P01_1,MFD00374,16363,55.0242,12.2995,6233,hegnede bakke,Soil,Agriculture,Fields,"Poales, grass","Permanent grass, Low yield",Yes
P01_1,MFD00375,16363,54.9729,12.5389,9940,lindebakker,Soil,Natural,Forests,Forest (non-habitattype),Beech,Yes
P02_2,MFD00376,2018-11-07,55.4108,11.6359,6141,F23.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00377,2018-11-07,55.4108,11.6359,6141,F23.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00378,2018-11-07,55.4109,11.6404,6141,F21.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00379,2018-11-07,55.4109,11.6404,6141,F21.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00380,2018-11-07,55.4118,11.6465,6123,F26.0,Soil,Agriculture,Fields,"Poales, Cereal","Wheat, Winter",Yes
P02_2,MFD00381,2018-11-07,55.4118,11.6465,6123,F26.0,Soil,Agriculture,Fields,"Poales, Cereal","Wheat, Winter",Yes
P02_2,MFD00382,2018-11-07,55.4077,11.6495,6713,F28.0,Soil,Agriculture,Fields,Malvids,"Brassicales, Rapeseed, Winter",Yes
P02_2,MFD00383,2018-11-07,55.4077,11.6495,6713,F28.0,Soil,Agriculture,Fields,Malvids,"Brassicales, Rapeseed, Winter",Yes
P02_2,MFD00384,2018-11-07,55.4065,11.6558,6713,F27.0,Soil,Agriculture,Fields,Malvids,"Brassicales, Rapeseed, Winter",Yes
P02_2,MFD00385,2018-11-07,55.4065,11.6558,6713,F27.0,Soil,Agriculture,Fields,Malvids,"Brassicales, Rapeseed, Winter",Yes
P02_2,MFD00386,2018-11-13,55.4149,11.624,6141,F3.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00387,2018-11-13,55.4149,11.624,6141,F3.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00388,2018-11-13,55.4183,11.6201,6141,F9.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00389,2018-11-13,55.4183,11.6201,6141,F9.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00390,2018-11-13,55.4201,11.6242,6123,F8.0,Soil,Agriculture,Fields,"Poales, Cereal","Wheat, Winter",Yes
P02_2,MFD00391,2018-11-13,55.4201,11.6242,6123,F8.0,Soil,Agriculture,Fields,"Poales, Cereal","Wheat, Winter",Yes
P02_2,MFD00392,2018-11-13,55.4231,11.6269,6612,F7.0,Soil,Agriculture,Fields,Fabids,"Fabales, Faba bean",Yes
P02_2,MFD00393,2018-11-13,55.4231,11.6269,6612,F7.0,Soil,Agriculture,Fields,Fabids,"Fabales, Faba bean",Yes
P02_2,MFD00394,2018-11-13,55.4378,11.6286,6123,F31.0,Soil,Agriculture,Fields,"Poales, Cereal","Wheat, Winter",Yes
P02_2,MFD00395,2018-11-13,55.4378,11.6286,6123,F31.0,Soil,Agriculture,Fields,"Poales, Cereal","Wheat, Winter",Yes
P02_2,MFD00396,2018-12-04,55.4202,11.6439,6141,F6.1,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00397,2018-12-04,55.4202,11.6439,6141,F6.1,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00398,2018-12-04,55.4209,11.6477,6141,F8.1,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00399,2018-12-04,55.4209,11.6477,6141,F8.1,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00400,2018-12-04,55.4169,11.6468,6713,F10.0,Soil,Agriculture,Fields,Malvids,"Brassicales, Rapeseed, Winter",Yes
P02_2,MFD00401,2018-12-04,55.4169,11.6468,6713,F10.0,Soil,Agriculture,Fields,Malvids,"Brassicales, Rapeseed, Winter",Yes
P02_2,MFD00402,2018-12-04,55.4095,11.6549,6612,F1.0,Soil,Agriculture,Fields,Fabids,"Fabales, Faba bean",Yes
P02_2,MFD00403,2018-12-04,55.4095,11.6549,6612,F1.0,Soil,Agriculture,Fields,Fabids,"Fabales, Faba bean",Yes
P02_2,MFD00404,2018-12-04,55.403,11.6655,6141,F61.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P02_2,MFD00405,2018-12-04,55.403,11.6655,6141,F61.0,Soil,Agriculture,Fields,"Poales, Cereal","Barley, Spring",Yes
P01_2,MFD00406,2018-07-11,56.788,9.9068,91D0,ils?,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_2,MFD00407,2018-08-01,56.6916,10.1767,91E0,havkër skov,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_2,MFD00408,2018-08-15,56.6642,9.932,91E0,karls m?lle bëk,Soil,Natural,Forests,Temperate forests,Alluvial woodland,Yes
P01_2,MFD00409,2018-07-18,56.588,9.8998,9990,senderkër bëk,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P01_2,MFD00410,2018-08-07,56.4689,9.6757,9920,oerum,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
P01_2,MFD00411,2018-07-10,56.1776,9.6257,91D0,skërbëkvej,Soil,Natural,Forests,Temperate forests,Bog woodland,Yes
P01_2,MFD00412,2018-08-06,56.2981,9.6789,9920,kongensbro,Soil,Natural,Forests,Forest (non-habitattype),Willow,Yes
