bin	longshot_var
MFD01721_100.bin.1.70	20446
MFD01721_100.bin.1.71	29255
MFD01721_100.bin.1.75	26591
MFD01721_100.bin.1.76	23881
MFD01721_100.bin.1.78	61
MFD01721_100.bin.1.8	5667
MFD01721_100.bin.1.83	34669
MFD01721_100.bin.1.9	23630
MFD01721_100.bin.1.98	4362
MFD01721_100.bin.2.1	5942
MFD01721_100.bin.2.10	18706
MFD01721_100.bin.2.102	5238
MFD01721_100.bin.2.104	24032
MFD01721_100.bin.2.105	36538
MFD01721_100.bin.2.106	36789
MFD01721_100.bin.2.107	41786
MFD01721_100.bin.2.108	48158
MFD01721_100.bin.2.109	31464
MFD01721_100.bin.2.110	14256
MFD01721_100.bin.2.111	40234
MFD01721_100.bin.2.112	4903
MFD01721_100.bin.2.113	24277
MFD01721_100.bin.2.114	2318
MFD01721_100.bin.2.115	13151
MFD01721_100.bin.2.117	45373
MFD01721_100.bin.2.118	34103
MFD01721_100.bin.2.119	14298
MFD01721_100.bin.2.12	5370
MFD01721_100.bin.2.121	30307
MFD01721_100.bin.2.122	51119
MFD01721_100.bin.2.124	17917
MFD01721_100.bin.2.125	5553
MFD01721_100.bin.2.126	25825
MFD01721_100.bin.2.128	19970
MFD01721_100.bin.2.129	13306
MFD01721_100.bin.2.13	32380
MFD01721_100.bin.2.130	4809
MFD01721_100.bin.2.132	28035
MFD01721_100.bin.2.133	14326
MFD01721_100.bin.2.134	4612
MFD01721_100.bin.2.135	20326
MFD01721_100.bin.2.14	18103
MFD01721_100.bin.2.140	16988
MFD01721_100.bin.2.141	74467
MFD01721_100.bin.2.142	22597
MFD01721_100.bin.2.147	36251
MFD01721_100.bin.2.149	37873
MFD01721_100.bin.2.15	22847
MFD01721_100.bin.2.155	17245
MFD01721_100.bin.2.156	23637
MFD01721_100.bin.2.157	20108
MFD01721_100.bin.2.159	15208
MFD01721_100.bin.2.16	25838
MFD01721_100.bin.2.160	72318
MFD01721_100.bin.2.163	38780
MFD01721_100.bin.2.164	29764
MFD01721_100.bin.2.165	24697
MFD01721_100.bin.2.166	46540
MFD01721_100.bin.2.167	40854
MFD01721_100.bin.2.169	20112
MFD01721_100.bin.2.17	45588
MFD01721_100.bin.2.170	37716
MFD01721_100.bin.2.171	7937
MFD01721_100.bin.2.172	7827
MFD01721_100.bin.2.173	9020
MFD01721_100.bin.2.174	16012
MFD01721_100.bin.2.175	22134
MFD01721_100.bin.2.176	10983
MFD01721_100.bin.2.177	8162
MFD01721_100.bin.2.178	26543
MFD01721_100.bin.2.179	10214
MFD01721_100.bin.2.180	16180
MFD01721_100.bin.2.181	28513
MFD01721_100.bin.2.182	26644
MFD01721_100.bin.2.183	20856
MFD01721_100.bin.2.184	7140
MFD01721_100.bin.2.185	64871
MFD01721_100.bin.2.186	83244
MFD01721_100.bin.2.187	41709
MFD01721_100.bin.2.188	55702
MFD01721_100.bin.2.19	53003
MFD01721_100.bin.2.190	26928
MFD01721_100.bin.2.192	16541
MFD01721_100.bin.2.193	55189
MFD01721_100.bin.2.195	32280
MFD01721_100.bin.2.196	51331
MFD01721_100.bin.2.197	4247
MFD01721_100.bin.2.198	3000
MFD01721_100.bin.2.199	1705
MFD01721_100.bin.2.20	23644
MFD01721_100.bin.2.200	41532
MFD01721_100.bin.2.201	10089
MFD01721_100.bin.2.207	34419
MFD01721_100.bin.2.208	57797
MFD01721_100.bin.2.21	5617
MFD01721_100.bin.2.210	21406
MFD01721_100.bin.2.212	47843
MFD01721_100.bin.2.214	19306
MFD01721_100.bin.2.215	851
MFD01721_100.bin.2.216	29982
MFD01721_100.bin.2.218	24194
MFD01721_100.bin.2.22	4437
MFD01721_100.bin.2.221	9871
MFD01721_100.bin.2.222	5667
MFD01721_100.bin.2.223	6310
MFD01721_100.bin.2.225	48765
MFD01721_100.bin.2.227	9849
MFD01721_100.bin.2.228	50933
MFD01721_100.bin.2.229	22258
MFD01721_100.bin.2.23	11190
MFD01721_100.bin.2.232	32726
MFD01721_100.bin.2.234	29705
MFD01721_100.bin.2.237	32605
MFD01721_100.bin.2.238	19883
MFD01721_100.bin.2.239	26292
MFD01721_100.bin.2.24	15062
MFD01721_100.bin.2.240	50373
MFD01721_100.bin.2.241	2930
MFD01721_100.bin.2.242	44789
MFD01721_100.bin.2.244	60675
MFD01721_100.bin.2.245	3505
MFD01721_100.bin.2.246	68149
MFD01721_100.bin.2.247	69337
MFD01721_100.bin.2.248	11969
MFD01721_100.bin.2.249	3921
MFD01721_100.bin.2.25	5703
MFD01721_100.bin.2.252	44357
MFD01721_100.bin.2.253	56559
MFD01721_100.bin.2.255	40786
MFD01721_100.bin.2.257	19273
MFD01721_100.bin.2.258	69320
MFD01721_100.bin.2.259	5061
MFD01721_100.bin.2.26	14577
MFD01721_100.bin.2.260	80653
MFD01721_100.bin.2.261	50445
MFD01721_100.bin.2.263	68744
MFD01721_100.bin.2.264	42192
MFD01721_100.bin.2.265	40751
MFD01721_100.bin.2.266	70575
MFD01721_100.bin.2.267	34295
MFD01721_100.bin.2.269	23937
MFD01721_100.bin.2.27	28122
MFD01721_100.bin.2.270	5937
MFD01721_100.bin.2.272	68450
MFD01721_100.bin.2.274	3846
MFD01721_100.bin.2.275	15505
MFD01721_100.bin.2.276	55570
MFD01721_100.bin.2.277	113847
MFD01721_100.bin.2.28	17468
MFD01721_100.bin.2.280	20170
MFD01721_100.bin.2.281	50969
MFD01721_100.bin.2.284	17815
MFD01721_100.bin.2.287	9465
MFD01721_100.bin.2.288	38426
MFD01721_100.bin.2.289	23905
MFD01721_100.bin.2.29	37799
MFD01721_100.bin.2.293	12517
MFD01721_100.bin.2.294	2783
MFD01721_100.bin.2.296	21965
MFD01721_100.bin.2.298	80199
MFD01721_100.bin.2.30	89238
MFD01721_100.bin.2.300	44765
MFD01721_100.bin.2.301	115779
MFD01721_100.bin.2.303	46166
MFD01721_100.bin.2.306	26615
MFD01721_100.bin.2.307	101926
MFD01721_100.bin.2.308	38399
MFD01721_100.bin.2.309	38989
MFD01721_100.bin.2.31	30124
MFD01721_100.bin.2.311	35302
MFD01721_100.bin.2.312	23199
MFD01721_100.bin.2.313	39971
MFD01721_100.bin.2.314	76304
MFD01721_100.bin.2.315	42041
MFD01721_100.bin.2.316	18371
MFD01721_100.bin.2.318	59730
MFD01721_100.bin.2.32	3340
MFD01721_100.bin.2.320	20394
MFD01721_100.bin.2.321	20993
MFD01721_100.bin.2.322	30584
MFD01721_100.bin.2.324	24181
MFD01721_100.bin.2.325	43010
MFD01721_100.bin.2.326	36375
MFD01721_100.bin.2.327	17800
MFD01721_100.bin.2.328	8507
MFD01721_100.bin.2.329	34167
MFD01721_100.bin.2.33	69012
MFD01721_100.bin.2.34	16451
MFD01721_100.bin.2.36	27852
MFD01721_100.bin.2.37	30294
MFD01721_100.bin.2.38	12840
MFD01721_100.bin.2.39	40721
MFD01721_100.bin.2.41	53168
MFD01721_100.bin.2.44	5835
MFD01721_100.bin.2.45	35150
MFD01721_100.bin.2.46	59692
MFD01721_100.bin.2.47	67241
MFD01721_100.bin.2.48	6995
MFD01721_100.bin.2.49	24879
MFD01721_100.bin.2.50	48891
MFD01721_100.bin.2.52	12128
MFD01721_100.bin.2.53	7790
MFD01721_100.bin.2.54	8987
MFD01721_100.bin.2.55	42581
MFD01721_100.bin.2.56	4780
MFD01721_100.bin.2.57	23479
MFD01721_100.bin.2.58	30034
MFD01721_100.bin.2.60	19566
MFD01721_100.bin.2.61	32516
MFD01721_100.bin.2.64	30189
MFD01721_100.bin.2.66	24628
MFD01721_100.bin.2.67	20318
MFD01721_100.bin.2.68	13042
MFD01721_100.bin.2.69	1863
MFD01721_100.bin.2.7	34028
MFD01721_100.bin.2.72	20541
MFD01721_100.bin.2.73	5022
MFD01721_100.bin.2.75	42263
MFD01721_100.bin.2.76	7593
MFD01721_100.bin.2.77	33747
MFD01721_100.bin.2.78	11279
MFD01721_100.bin.2.80	17456
MFD01721_100.bin.2.81	14164
MFD01721_100.bin.2.82	29537
MFD01721_100.bin.2.83	22501
MFD01721_100.bin.2.86	34104
MFD01721_100.bin.2.89	5540
MFD01721_100.bin.2.9	5114
MFD01721_100.bin.2.93	12920
MFD01721_100.bin.2.96	53965
MFD01721_100.bin.2.98	23976
MFD01721_100.bin.3.108	15193
MFD01721_100.bin.3.111	45549
MFD01721_100.bin.3.116	26431
MFD01721_100.bin.3.12	2703
MFD01721_100.bin.3.127	20031
MFD01721_100.bin.3.128	5791
MFD01721_100.bin.3.130	29111
MFD01721_100.bin.3.135	34443
MFD01721_100.bin.3.137	19972
MFD01721_100.bin.3.151	48106
MFD01721_100.bin.3.154	41443
MFD01721_100.bin.3.157	44270
MFD01721_100.bin.3.163	40416
MFD01721_100.bin.3.169	20169
MFD01721_100.bin.3.216	52124
MFD01721_100.bin.3.218	11497
MFD01721_100.bin.3.224	14880
MFD01721_100.bin.3.238	22832
MFD01721_100.bin.3.242	32961
MFD01721_100.bin.3.246	5553
MFD01721_100.bin.3.249	13429
MFD01721_100.bin.3.250	78739
MFD01721_100.bin.3.263	107378
MFD01721_100.bin.3.270	21814
MFD01721_100.bin.3.276	24428
MFD01721_100.bin.3.279	14864
MFD01721_100.bin.3.282	9012
MFD01721_100.bin.3.294	32040
MFD01721_100.bin.3.300	62240
MFD01721_100.bin.3.306	25335
MFD01721_100.bin.3.313	4480
MFD01721_100.bin.3.318	53694
MFD01721_100.bin.3.324	24174
MFD01721_100.bin.3.326	28159
MFD01721_100.bin.3.328	81428
MFD01721_100.bin.3.360	7683
MFD01721_100.bin.3.386	4815
MFD01721_100.bin.3.39	8682
MFD01721_100.bin.3.408	14948
MFD01721_100.bin.3.418	55327
MFD01721_100.bin.3.426	6772
MFD01721_100.bin.3.452	9224
MFD01721_100.bin.3.454	14218
MFD01721_100.bin.3.457	47367
MFD01721_100.bin.3.459	7620
MFD01721_100.bin.3.490	1721
MFD01721_100.bin.3.496	17590
MFD01721_100.bin.3.503	56554
MFD01721_100.bin.3.507	88206
MFD01721_100.bin.3.509	59010
MFD01721_100.bin.3.515	7527
MFD01721_100.bin.3.523	54033
MFD01721_100.bin.3.536	4118
MFD01721_100.bin.3.543	35015
MFD01721_100.bin.3.565	23839
MFD01721_100.bin.3.594	20911
MFD01721_100.bin.3.603	14773
MFD01721_100.bin.3.609	26600
MFD01721_100.bin.3.615	99280
MFD01721_100.bin.3.619	30564
MFD01721_100.bin.3.631	9202
MFD01721_100.bin.3.639	17754
MFD01721_100.bin.3.660	2631
MFD01721_100.bin.3.663	17395
MFD01721_100.bin.3.665	4876
MFD01721_100.bin.3.672	10499
MFD01721_100.bin.3.711	22864
MFD01721_100.bin.3.712	24981
MFD01721_100.bin.3.735	4849
MFD01721_100.bin.3.737	5447
MFD01721_100.bin.3.743	4128
MFD01721_100.bin.3.757	18989
MFD01721_100.bin.3.779	9073
MFD01721_100.bin.3.785	32734
MFD01721_100.bin.3.789	59233
MFD01721_100.bin.3.792	17740
MFD01721_100.bin.3.804	26196
MFD01721_100.bin.3.807	12769
MFD01721_100.bin.3.832	9212
MFD01721_100.bin.3.836	67567
MFD01721_100.bin.3.844	24269
MFD01721_100.bin.3.847	4316
MFD01721_100.bin.3.86	11397
MFD01721_100.bin.4.2	36425
MFD01721_100.bin.4.231	12312
MFD01721_100.bin.4.247	15874
MFD01721_100.bin.4.28	11490
MFD01721_100.bin.4.319	3732
MFD01721_100.bin.4.377	67809
MFD01721_100.bin.4.397	63683
MFD01721_100.bin.4.404	12001
MFD01721_100.bin.4.488	6124
MFD01721_100.bin.4.515	28410
MFD01721_100.bin.4.516	6298
MFD01721_100.bin.4.534	47967
MFD01721_100.bin.4.692	12434
MFD01721_100.bin.4.99	2490
MFD01721_100.bin.c.1	4060
MFD01721_100.bin.c.2	8436
MFD01721_100.bin.c.3	6027
MFD01721_20.bin.1.1	71518
MFD01721_20.bin.1.11	23586
MFD01721_20.bin.1.116	36319
MFD01721_20.bin.1.122	6053
MFD01721_20.bin.1.124	25101
MFD01721_20.bin.1.127	26196
MFD01721_20.bin.1.129	19532
MFD01721_20.bin.1.13	5253
MFD01721_20.bin.1.132	1894
MFD01721_20.bin.1.143	22599
MFD01721_20.bin.1.145	9229
MFD01721_20.bin.1.15	8776
MFD01721_20.bin.1.150	20504
MFD01721_20.bin.1.18	19750
MFD01721_20.bin.1.20	24543
MFD01721_20.bin.1.21	2371
MFD01721_20.bin.1.23	23373
MFD01721_20.bin.1.25	34648
MFD01721_20.bin.1.26	9291
MFD01721_20.bin.1.28	19603
MFD01721_20.bin.1.31	20778
MFD01721_20.bin.1.38	29530
MFD01721_20.bin.1.4	16439
MFD01721_20.bin.1.41	23585
MFD01721_20.bin.1.46	4285
MFD01721_20.bin.1.55	27661
MFD01721_20.bin.1.57	3162
MFD01721_20.bin.1.64	15192
MFD01721_20.bin.1.67	16172
MFD01721_20.bin.1.70	45474
MFD01721_20.bin.1.72	41492
MFD01721_20.bin.1.77	16886
MFD01721_20.bin.1.78	18545
MFD01721_20.bin.1.83	19560
MFD01721_20.bin.1.86	15307
MFD01721_20.bin.1.98	28805
MFD01721_20.bin.2.10	25956
MFD01721_20.bin.2.101	41528
MFD01721_20.bin.2.102	88882
MFD01721_20.bin.2.103	20499
MFD01721_20.bin.2.104	3481
MFD01721_20.bin.2.105	12646
MFD01721_20.bin.2.106	38375
MFD01721_20.bin.2.107	23994
MFD01721_20.bin.2.108	48883
MFD01721_20.bin.2.109	69759
MFD01721_20.bin.2.11	45162
MFD01721_20.bin.2.111	67410
MFD01721_20.bin.2.112	25291
MFD01721_20.bin.2.12	13376
MFD01721_20.bin.2.13	15960
MFD01721_20.bin.2.14	16765
MFD01721_20.bin.2.15	12473
MFD01721_20.bin.2.16	22928
MFD01721_20.bin.2.17	21658
MFD01721_20.bin.2.18	49642
MFD01721_20.bin.2.19	24975
MFD01721_20.bin.2.2	33879
MFD01721_20.bin.2.20	42252
MFD01721_20.bin.2.21	51529
MFD01721_20.bin.2.22	59726
MFD01721_20.bin.2.23	28690
MFD01721_20.bin.2.24	21281
MFD01721_20.bin.2.28	20939
MFD01721_20.bin.2.32	20846
MFD01721_20.bin.2.33	2663
MFD01721_20.bin.2.35	29209
MFD01721_20.bin.2.36	16359
MFD01721_20.bin.2.37	40868
MFD01721_20.bin.2.4	35398
MFD01721_20.bin.2.40	25483
MFD01721_20.bin.2.42	1318
MFD01721_20.bin.2.43	75904
MFD01721_20.bin.2.44	28298
MFD01721_20.bin.2.46	36160
MFD01721_20.bin.2.48	62688
MFD01721_20.bin.2.49	43539
MFD01721_20.bin.2.50	11021
MFD01721_20.bin.2.51	13600
MFD01721_20.bin.2.52	35671
MFD01721_20.bin.2.53	16042
MFD01721_20.bin.2.54	15191
MFD01721_20.bin.2.55	10227
MFD01721_20.bin.2.56	11066
MFD01721_20.bin.2.57	17679
MFD01721_20.bin.2.58	8924
MFD01721_20.bin.2.59	56580
MFD01721_20.bin.2.6	22084
MFD01721_20.bin.2.60	50757
MFD01721_20.bin.2.61	21713
MFD01721_20.bin.2.62	7957
MFD01721_20.bin.2.63	13359
MFD01721_20.bin.2.64	23126
MFD01721_20.bin.2.65	4188
MFD01721_20.bin.2.68	21490
MFD01721_20.bin.2.69	10216
MFD01721_20.bin.2.7	15049
MFD01721_20.bin.2.71	5274
MFD01721_20.bin.2.79	461
MFD01721_20.bin.2.8	38277
MFD01721_20.bin.2.80	93568
MFD01721_20.bin.2.82	30485
MFD01721_20.bin.2.86	80549
MFD01721_20.bin.2.88	13888
MFD01721_20.bin.2.89	21322
MFD01721_20.bin.2.9	7395
MFD01721_20.bin.2.90	3566
MFD01721_20.bin.2.93	20387
MFD01721_20.bin.2.94	42086
MFD01721_20.bin.2.96	35390
MFD01721_20.bin.2.97	30672
MFD01721_20.bin.2.98	21138
MFD01721_20.bin.2.99	32942
MFD01721_20.bin.3.125	8751
MFD01721_20.bin.3.133	18543
MFD01721_20.bin.3.170	24726
MFD01721_20.bin.3.181	13961
MFD01721_20.bin.3.2	25329
MFD01721_20.bin.3.222	3952
MFD01721_20.bin.3.240	2426
MFD01721_20.bin.3.246	6378
MFD01721_20.bin.3.249	6765
MFD01721_20.bin.3.255	117916
MFD01721_20.bin.3.58	37480
MFD01721_20.bin.3.59	29279
MFD01721_20.bin.3.83	36339
MFD01721_20.bin.3.95	7055
MFD01721_20.bin.4.14	15226
MFD01721_20.bin.4.15	41367
MFD01721_20.bin.4.6	91617
MFD01721_20.bin.4.62	3905
MFD01721_20.bin.4.72	21062
MFD01721_20.bin.4.73	11362
MFD01721_40.bin.1.10	44557
MFD01721_40.bin.1.11	34559
MFD01721_40.bin.1.122	13477
MFD01721_40.bin.1.127	12723
MFD01721_40.bin.1.130	8460
MFD01721_40.bin.1.135	18612
MFD01721_40.bin.1.142	17412
MFD01721_40.bin.1.145	39685
MFD01721_40.bin.1.146	14674
MFD01721_40.bin.1.147	3307
MFD01721_40.bin.1.149	16502
MFD01721_40.bin.1.150	34480
MFD01721_40.bin.1.152	16842
MFD01721_40.bin.1.153	32748
MFD01721_40.bin.1.155	15568
MFD01721_40.bin.1.156	19109
MFD01721_40.bin.1.158	17625
MFD01721_40.bin.1.16	4734
MFD01721_40.bin.1.163	4896
MFD01721_40.bin.1.164	17381
MFD01721_40.bin.1.168	46224
MFD01721_40.bin.1.17	984
MFD01721_40.bin.1.172	7837
MFD01721_40.bin.1.173	59865
MFD01721_40.bin.1.177	7371
MFD01721_40.bin.1.179	27194
MFD01721_40.bin.1.18	12183
MFD01721_40.bin.1.182	17301
MFD01721_40.bin.1.188	3697
MFD01721_40.bin.1.189	54585
MFD01721_40.bin.1.19	8066
MFD01721_40.bin.1.190	27601
MFD01721_40.bin.1.193	14434
MFD01721_40.bin.1.196	36318
MFD01721_40.bin.1.2	18335
MFD01721_40.bin.1.201	45522
MFD01721_40.bin.1.204	52343
MFD01721_40.bin.1.212	16402
MFD01721_40.bin.1.213	17581
MFD01721_40.bin.1.214	13791
MFD01721_40.bin.1.221	5952
MFD01721_40.bin.1.225	14545
MFD01721_40.bin.1.227	11664
MFD01721_40.bin.1.231	43857
MFD01721_40.bin.1.239	16859
MFD01721_40.bin.1.25	33023
MFD01721_40.bin.1.251	7182
MFD01721_40.bin.1.252	30665
MFD01721_40.bin.1.254	30351
MFD01721_40.bin.1.255	41923
MFD01721_40.bin.1.26	15810
MFD01721_40.bin.1.261	11111
MFD01721_40.bin.1.27	72026
MFD01721_40.bin.1.3	27716
MFD01721_40.bin.1.31	37741
MFD01721_40.bin.1.33	18711
MFD01721_40.bin.1.37	17717
MFD01721_40.bin.1.38	26635
MFD01721_40.bin.1.39	5376
MFD01721_40.bin.1.42	13178
MFD01721_40.bin.1.44	7369
MFD01721_40.bin.1.45	23045
MFD01721_40.bin.1.50	14681
MFD01721_40.bin.1.52	30198
MFD01721_40.bin.1.53	22502
MFD01721_40.bin.1.58	2694
MFD01721_40.bin.1.74	25113
MFD01721_40.bin.1.75	27095
MFD01721_40.bin.1.8	12231
MFD01721_40.bin.1.80	11586
MFD01721_40.bin.1.81	58997
MFD01721_40.bin.1.9	13851
MFD01721_40.bin.1.92	5008
MFD01721_40.bin.2.1	82544
MFD01721_40.bin.2.104	36221
MFD01721_40.bin.2.105	11486
MFD01721_40.bin.2.109	46804
MFD01721_40.bin.2.11	8399
MFD01721_40.bin.2.110	11331
MFD01721_40.bin.2.111	26698
MFD01721_40.bin.2.112	40413
MFD01721_40.bin.2.113	17471
MFD01721_40.bin.2.114	17466
MFD01721_40.bin.2.115	73949
MFD01721_40.bin.2.116	15253
MFD01721_40.bin.2.117	14810
MFD01721_40.bin.2.118	10745
MFD01721_40.bin.2.119	23009
MFD01721_40.bin.2.12	60736
MFD01721_40.bin.2.120	41380
MFD01721_40.bin.2.121	8218
MFD01721_40.bin.2.122	26127
MFD01721_40.bin.2.123	35716
MFD01721_40.bin.2.124	42086
MFD01721_40.bin.2.125	30771
MFD01721_40.bin.2.126	7661
MFD01721_40.bin.2.127	9349
MFD01721_40.bin.2.128	21818
MFD01721_40.bin.2.129	31670
MFD01721_40.bin.2.130	17270
MFD01721_40.bin.2.131	2800
MFD01721_40.bin.2.132	87988
MFD01721_40.bin.2.134	6806
MFD01721_40.bin.2.136	28547
MFD01721_40.bin.2.137	20118
MFD01721_40.bin.2.138	45700
MFD01721_40.bin.2.14	31300
MFD01721_40.bin.2.140	53468
MFD01721_40.bin.2.141	85293
MFD01721_40.bin.2.143	18326
MFD01721_40.bin.2.144	3215
MFD01721_40.bin.2.146	33841
MFD01721_40.bin.2.147	16799
MFD01721_40.bin.2.148	16389
MFD01721_40.bin.2.15	5814
MFD01721_40.bin.2.150	52989
MFD01721_40.bin.2.151	5386
MFD01721_40.bin.2.153	48754
MFD01721_40.bin.2.154	8809
MFD01721_40.bin.2.157	14348
MFD01721_40.bin.2.158	11060
MFD01721_40.bin.2.159	3951
MFD01721_40.bin.2.16	28384
MFD01721_40.bin.2.160	29327
MFD01721_40.bin.2.161	63125
MFD01721_40.bin.2.163	31755
MFD01721_40.bin.2.164	16586
MFD01721_40.bin.2.165	50568
MFD01721_40.bin.2.166	15555
MFD01721_40.bin.2.167	12677
MFD01721_40.bin.2.168	24627
MFD01721_40.bin.2.169	9065
MFD01721_40.bin.2.170	41192
MFD01721_40.bin.2.172	15829
MFD01721_40.bin.2.173	30542
MFD01721_40.bin.2.174	57045
MFD01721_40.bin.2.175	4111
MFD01721_40.bin.2.177	33788
MFD01721_40.bin.2.178	18372
MFD01721_40.bin.2.179	48123
MFD01721_40.bin.2.18	104101
MFD01721_40.bin.2.180	11613
MFD01721_40.bin.2.183	36706
MFD01721_40.bin.2.184	8757
MFD01721_40.bin.2.186	48723
MFD01721_40.bin.2.187	31183
MFD01721_40.bin.2.188	27763
MFD01721_40.bin.2.19	21770
MFD01721_40.bin.2.20	97737
MFD01721_40.bin.2.21	16887
MFD01721_40.bin.2.23	11481
MFD01721_40.bin.2.24	11087
MFD01721_40.bin.2.26	30230
MFD01721_40.bin.2.27	8829
MFD01721_40.bin.2.29	34199
MFD01721_40.bin.2.3	43060
MFD01721_40.bin.2.31	12536
MFD01721_40.bin.2.33	53285
MFD01721_40.bin.2.37	59038
MFD01721_40.bin.2.38	33572
MFD01721_40.bin.2.39	36100
MFD01721_40.bin.2.4	36032
MFD01721_40.bin.2.40	61353
MFD01721_40.bin.2.41	19785
MFD01721_40.bin.2.43	16210
MFD01721_40.bin.2.46	13509
MFD01721_40.bin.2.5	11894
MFD01721_40.bin.2.51	132371
MFD01721_40.bin.2.59	78049
MFD01721_40.bin.2.60	21544
MFD01721_40.bin.2.65	9461
MFD01721_40.bin.2.67	36303
MFD01721_40.bin.2.69	19073
MFD01721_40.bin.2.7	1051
MFD01721_40.bin.2.72	10456
MFD01721_40.bin.2.73	59210
MFD01721_40.bin.2.74	90395
MFD01721_40.bin.2.75	12340
MFD01721_40.bin.2.76	42083
MFD01721_40.bin.2.77	43347
MFD01721_40.bin.2.79	29605
MFD01721_40.bin.2.82	27231
MFD01721_40.bin.2.83	3604
MFD01721_40.bin.2.84	11252
MFD01721_40.bin.2.85	36294
MFD01721_40.bin.2.86	22372
MFD01721_40.bin.2.87	10603
MFD01721_40.bin.2.89	58280
MFD01721_40.bin.2.9	41662
MFD01721_40.bin.2.90	8438
MFD01721_40.bin.2.92	10275
MFD01721_40.bin.2.94	32433
MFD01721_40.bin.2.95	33903
MFD01721_40.bin.3.120	6414
MFD01721_40.bin.3.123	40015
MFD01721_40.bin.3.130	41159
MFD01721_40.bin.3.163	180
MFD01721_40.bin.3.193	42579
MFD01721_40.bin.3.202	36981
MFD01721_40.bin.3.222	12522
MFD01721_40.bin.3.225	15485
MFD01721_40.bin.3.226	55302
MFD01721_40.bin.3.229	64184
MFD01721_40.bin.3.230	27319
MFD01721_40.bin.3.234	55231
MFD01721_40.bin.3.238	34547
MFD01721_40.bin.3.25	22205
MFD01721_40.bin.3.260	13220
MFD01721_40.bin.3.264	15505
MFD01721_40.bin.3.289	48974
MFD01721_40.bin.3.299	46187
MFD01721_40.bin.3.304	26656
MFD01721_40.bin.3.341	539
MFD01721_40.bin.3.344	72942
MFD01721_40.bin.3.352	62134
MFD01721_40.bin.3.363	9672
MFD01721_40.bin.3.365	277064
MFD01721_40.bin.3.375	8572
MFD01721_40.bin.3.383	11828
MFD01721_40.bin.3.384	32108
MFD01721_40.bin.3.385	152937
MFD01721_40.bin.3.400	48462
MFD01721_40.bin.3.405	3528
MFD01721_40.bin.3.427	26766
MFD01721_40.bin.3.430	29940
MFD01721_40.bin.3.431	36492
MFD01721_40.bin.3.59	19258
MFD01721_40.bin.3.66	9413
MFD01721_40.bin.3.67	25643
MFD01721_40.bin.3.68	51339
MFD01721_40.bin.3.69	53145
MFD01721_40.bin.3.71	29936
MFD01721_40.bin.3.93	16476
MFD01721_40.bin.3.98	11902
MFD01721_40.bin.4.115	31067
MFD01721_40.bin.4.15	30500
MFD01721_40.bin.4.239	23116
MFD01721_40.bin.4.249	1980
MFD01721_40.bin.4.266	31933
MFD01721_40.bin.4.295	33356
MFD01721_40.bin.4.298	31621
MFD01721_40.bin.4.75	47920
MFD01721_40.bin.c.1	5191
MFD01721_60.bin.1.10	47629
MFD01721_60.bin.1.107	56904
MFD01721_60.bin.1.11	38429
MFD01721_60.bin.1.113	6860
MFD01721_60.bin.1.128	25938
MFD01721_60.bin.1.13	9909
MFD01721_60.bin.1.147	14390
MFD01721_60.bin.1.165	16549
MFD01721_60.bin.1.17	33313
MFD01721_60.bin.1.175	5003
MFD01721_60.bin.1.179	28310
MFD01721_60.bin.1.18	25215
MFD01721_60.bin.1.185	16328
MFD01721_60.bin.1.187	31962
MFD01721_60.bin.1.189	17580
MFD01721_60.bin.1.193	11561
MFD01721_60.bin.1.194	327
MFD01721_60.bin.1.197	12682
MFD01721_60.bin.1.2	14821
MFD01721_60.bin.1.20	9046
MFD01721_60.bin.1.201	40273
MFD01721_60.bin.1.203	5140
MFD01721_60.bin.1.207	57999
MFD01721_60.bin.1.208	17721
MFD01721_60.bin.1.21	26346
MFD01721_60.bin.1.210	46764
MFD01721_60.bin.1.212	9925
MFD01721_60.bin.1.214	8835
MFD01721_60.bin.1.218	2767
MFD01721_60.bin.1.22	16711
MFD01721_60.bin.1.221	2010
MFD01721_60.bin.1.222	43842
MFD01721_60.bin.1.226	6740
MFD01721_60.bin.1.228	15159
MFD01721_60.bin.1.23	20969
MFD01721_60.bin.1.230	19458
MFD01721_60.bin.1.242	14910
MFD01721_60.bin.1.246	21993
MFD01721_60.bin.1.247	12639
MFD01721_60.bin.1.26	22426
MFD01721_60.bin.1.263	5239
MFD01721_60.bin.1.27	29781
MFD01721_60.bin.1.275	25530
MFD01721_60.bin.1.277	15599
MFD01721_60.bin.1.28	33606
MFD01721_60.bin.1.283	3005
MFD01721_60.bin.1.288	4530
MFD01721_60.bin.1.29	21640
MFD01721_60.bin.1.294	56562
MFD01721_60.bin.1.296	6361
MFD01721_60.bin.1.3	31633
MFD01721_60.bin.1.30	9671
MFD01721_60.bin.1.301	67875
MFD01721_60.bin.1.302	61457
MFD01721_60.bin.1.305	29163
MFD01721_60.bin.1.31	7378
MFD01721_60.bin.1.316	11667
MFD01721_60.bin.1.318	16450
MFD01721_60.bin.1.319	10834
MFD01721_60.bin.1.320	25043
MFD01721_60.bin.1.321	25475
MFD01721_60.bin.1.322	10185
MFD01721_60.bin.1.324	13347
MFD01721_60.bin.1.326	42799
MFD01721_60.bin.1.327	24221
MFD01721_60.bin.1.328	37756
MFD01721_60.bin.1.33	80636
MFD01721_60.bin.1.331	10202
MFD01721_60.bin.1.334	2350
MFD01721_60.bin.1.336	48238
