bin	Contig_N50	MAG_status
MFD00822.bin.2.179	1318868	MQ
MFD00822.bin.2.18	107941	MQ
MFD00822.bin.2.181	319775	MQ
MFD00822.bin.2.182	330612	MQ
MFD00822.bin.2.186	3249462	MQ
MFD00822.bin.2.2	4833070	MQ
MFD00822.bin.2.24	1497830	MQ
MFD00822.bin.2.25	1545896	MQ
MFD00822.bin.2.30	201795	MQ
MFD00822.bin.2.33	225928	MQ
MFD00822.bin.2.36	985611	MQ
MFD00822.bin.2.37	440423	MQ
MFD00822.bin.2.42	401304	MQ
MFD00822.bin.2.45	261073	MQ
MFD00822.bin.2.48	590789	MQ
MFD00822.bin.2.53	96673	MQ
MFD00822.bin.2.55	1167247	MQ
MFD00822.bin.2.56	308161	MQ
MFD00822.bin.2.57	612406	MQ
MFD00822.bin.2.59	73081	MQ
MFD00822.bin.2.60	516814	MQ
MFD00822.bin.2.62	275637	MQ
MFD00822.bin.2.7	444601	MQ
MFD00822.bin.2.84	278429	MQ
MFD00822.bin.2.9	488127	MQ
MFD00822.bin.2.91	425155	MQ
MFD00822.bin.2.93	159060	MQ
MFD00822.bin.2.97	353743	MQ
MFD00822.bin.3.117	114306	MQ
MFD00822.bin.3.118	191494	MQ
MFD00822.bin.3.124	137713	MQ
MFD00822.bin.3.16	78586	MQ
MFD00822.bin.3.221	368452	MQ
MFD00822.bin.3.272	64837	MQ
MFD00822.bin.3.292	65565	MQ
MFD00822.bin.3.377	508393	MQ
MFD00822.bin.3.61	188382	MQ
MFD00822.bin.3.64	124269	MQ
MFD00822.bin.3.94	172247	MQ
MFD00822.bin.4.14	34773	MQ
MFD00905.bin.1.58	156163	MQ
MFD00905.bin.2.1	819813	MQ
MFD00905.bin.2.105	338280	MQ
MFD00905.bin.2.108	208889	MQ
MFD00905.bin.2.121	538883	MQ
MFD00905.bin.2.125	789401	MQ
MFD00905.bin.2.126	1040437	MQ
MFD00905.bin.2.13	125254	MQ
MFD00905.bin.2.131	689604	MQ
MFD00905.bin.2.133	72314	MQ
MFD00905.bin.2.134	198563	MQ
MFD00905.bin.2.145	224278	MQ
MFD00905.bin.2.151	370053	MQ
MFD00905.bin.2.152	60559	MQ
MFD00905.bin.2.153	575834	MQ
MFD00905.bin.2.154	200122	MQ
MFD00905.bin.2.155	123095	MQ
MFD00905.bin.2.158	349681	MQ
MFD00905.bin.2.159	326597	MQ
MFD00905.bin.2.16	409889	MQ
MFD00905.bin.2.162	289365	MQ
MFD00905.bin.2.170	225248	MQ
MFD00905.bin.2.172	179593	MQ
MFD00905.bin.2.174	146187	MQ
MFD00905.bin.2.180	230392	MQ
MFD00905.bin.2.184	3309099	MQ
MFD00905.bin.2.185	431945	MQ
MFD00905.bin.2.186	95438	MQ
MFD00905.bin.2.187	539918	MQ
MFD00905.bin.2.19	4657420	MQ
MFD00905.bin.2.190	236798	MQ
MFD00905.bin.2.193	1777065	MQ
MFD00905.bin.2.194	474705	MQ
MFD00905.bin.2.198	581441	MQ
MFD00905.bin.2.2	3101628	MQ
MFD00905.bin.2.20	663023	MQ
MFD00905.bin.2.202	116677	MQ
MFD00905.bin.2.208	74278	MQ
MFD00905.bin.2.21	144602	MQ
MFD00905.bin.2.212	446161	MQ
MFD00905.bin.2.215	1954681	MQ
MFD00905.bin.2.216	2354906	MQ
MFD00905.bin.2.220	929563	MQ
MFD00905.bin.2.222	460995	MQ
MFD00905.bin.2.223	1055151	MQ
MFD00905.bin.2.225	724236	MQ
MFD00905.bin.2.226	404506	MQ
MFD00905.bin.2.232	314835	MQ
MFD00905.bin.2.233	381780	MQ
MFD00905.bin.2.30	230248	MQ
MFD00905.bin.2.32	1466347	MQ
MFD00905.bin.2.34	160766	MQ
MFD00905.bin.2.35	484448	MQ
MFD00905.bin.2.38	285466	MQ
MFD00905.bin.2.43	260435	MQ
MFD00905.bin.2.44	256523	MQ
MFD00905.bin.2.47	2186599	MQ
MFD00905.bin.2.49	190021	MQ
MFD00905.bin.2.5	714020	MQ
MFD00905.bin.2.50	184092	MQ
MFD00905.bin.2.51	250527	MQ
MFD00905.bin.2.53	321197	MQ
MFD00905.bin.2.55	1853046	MQ
MFD00905.bin.2.59	2734712	MQ
MFD00905.bin.2.60	1024556	MQ
MFD00905.bin.2.62	331217	MQ
MFD00905.bin.2.63	373221	MQ
MFD00905.bin.2.65	393053	MQ
MFD00905.bin.2.68	90106	MQ
MFD00905.bin.2.7	125059	MQ
MFD00905.bin.2.71	670363	MQ
MFD00905.bin.2.72	563443	MQ
MFD00905.bin.2.73	118855	MQ
MFD00905.bin.2.74	158550	MQ
MFD00905.bin.2.75	207579	MQ
MFD00905.bin.2.8	3555008	MQ
MFD00905.bin.2.82	568223	MQ
MFD00905.bin.2.87	164746	MQ
MFD00905.bin.2.93	403795	MQ
MFD00905.bin.3.122	258577	MQ
MFD00905.bin.3.13	79392	MQ
MFD00905.bin.3.155	107751	MQ
MFD00905.bin.3.183	2984920	MQ
MFD00905.bin.3.204	120609	MQ
MFD00905.bin.3.260	255115	MQ
MFD00905.bin.3.287	250291	MQ
MFD00905.bin.3.32	119136	MQ
MFD00905.bin.3.330	60398	MQ
MFD00905.bin.3.435	291052	MQ
MFD00905.bin.3.493	158819	MQ
MFD00905.bin.3.507	1974389	MQ
MFD00905.bin.3.577	2283371	MQ
MFD00905.bin.3.591	72909	MQ
MFD00905.bin.4.163	132526	MQ
MFD00962.bin.1.263	1066850	MQ
MFD00962.bin.2.100	145948	MQ
MFD00962.bin.2.101	338395	MQ
MFD00962.bin.2.102	171581	MQ
MFD00962.bin.2.103	112480	MQ
MFD00962.bin.2.105	318075	MQ
MFD00962.bin.2.106	679183	MQ
MFD00962.bin.2.107	142613	MQ
MFD00962.bin.2.108	208605	MQ
MFD00962.bin.2.109	333869	MQ
MFD00962.bin.2.111	143333	MQ
MFD00962.bin.2.113	1174301	MQ
MFD00962.bin.2.114	308457	MQ
MFD00962.bin.2.115	235206	MQ
MFD00962.bin.2.116	167694	MQ
MFD00962.bin.2.117	542001	MQ
MFD00962.bin.2.118	338974	MQ
MFD00962.bin.2.119	269068	MQ
MFD00962.bin.2.12	185992	MQ
MFD00962.bin.2.120	242506	MQ
MFD00962.bin.2.121	159680	MQ
MFD00962.bin.2.122	263981	MQ
MFD00962.bin.2.125	182929	MQ
MFD00962.bin.2.127	109935	MQ
MFD00962.bin.2.128	204145	MQ
MFD00962.bin.2.135	115048	MQ
MFD00962.bin.2.140	92483	MQ
MFD00962.bin.2.143	109338	MQ
MFD00962.bin.2.159	501812	MQ
MFD00962.bin.2.16	501399	MQ
MFD00962.bin.2.166	304714	MQ
MFD00962.bin.2.17	401787	MQ
MFD00962.bin.2.176	1944363	MQ
MFD00962.bin.2.181	244027	MQ
MFD00962.bin.2.182	102729	MQ
MFD00962.bin.2.184	75408	MQ
MFD00962.bin.2.188	318131	MQ
MFD00962.bin.2.19	664913	MQ
MFD00962.bin.2.190	250912	MQ
MFD00962.bin.2.191	752783	MQ
MFD00962.bin.2.198	564676	MQ
MFD00962.bin.2.2	216143	MQ
MFD00962.bin.2.20	2106094	MQ
MFD00962.bin.2.200	515278	MQ
MFD00962.bin.2.203	246890	MQ
MFD00962.bin.2.204	92662	MQ
MFD00962.bin.2.205	802192	MQ
MFD00962.bin.2.206	332544	MQ
MFD00962.bin.2.208	241712	MQ
MFD00962.bin.2.211	373239	MQ
MFD00962.bin.2.218	285084	MQ
MFD00962.bin.2.219	154358	MQ
MFD00962.bin.2.221	175052	MQ
MFD00962.bin.2.224	404227	MQ
MFD00962.bin.2.226	148872	MQ
MFD00962.bin.2.228	258681	MQ
MFD00962.bin.2.231	263706	MQ
MFD00962.bin.2.232	249877	MQ
MFD00962.bin.2.238	253266	MQ
MFD00962.bin.2.241	78501	MQ
MFD00962.bin.2.244	154005	MQ
MFD00962.bin.2.254	119482	MQ
MFD00962.bin.2.262	311358	MQ
MFD00962.bin.2.266	320825	MQ
MFD00962.bin.2.269	190619	MQ
MFD00962.bin.2.270	376282	MQ
MFD00962.bin.2.274	3371418	MQ
MFD00962.bin.2.277	83827	MQ
MFD00962.bin.2.283	634189	MQ
MFD00962.bin.2.29	176292	MQ
MFD00962.bin.2.291	227399	MQ
MFD00962.bin.2.292	242491	MQ
MFD00962.bin.2.293	2770170	MQ
MFD00962.bin.2.294	247545	MQ
MFD00962.bin.2.297	123071	MQ
MFD00962.bin.2.32	210758	MQ
MFD00962.bin.2.35	234481	MQ
MFD00962.bin.2.40	287412	MQ
MFD00962.bin.2.53	85092	MQ
MFD00962.bin.2.55	475820	MQ
MFD00962.bin.2.59	559253	MQ
MFD00962.bin.2.64	232359	MQ
MFD00962.bin.2.65	163772	MQ
MFD00962.bin.2.69	125381	MQ
MFD00962.bin.2.7	420758	MQ
MFD00962.bin.2.72	217100	MQ
MFD00962.bin.2.73	162590	MQ
MFD00962.bin.2.76	172859	MQ
MFD00962.bin.2.77	2399073	MQ
MFD00962.bin.2.83	528417	MQ
MFD00962.bin.2.84	143263	MQ
MFD00962.bin.2.86	125233	MQ
MFD00962.bin.2.87	230295	MQ
MFD00962.bin.2.90	97126	MQ
MFD00962.bin.2.91	420611	MQ
MFD00962.bin.2.92	241010	MQ
MFD00962.bin.2.93	113830	MQ
MFD00962.bin.2.94	109052	MQ
MFD00962.bin.2.96	206762	MQ
MFD00962.bin.2.98	112091	MQ
MFD00962.bin.3.102	119273	MQ
MFD00962.bin.3.138	67564	MQ
MFD00962.bin.3.153	69493	MQ
MFD00962.bin.3.166	83598	MQ
MFD00962.bin.3.285	115830	MQ
MFD00962.bin.3.339	527003	MQ
MFD00962.bin.3.421	49720	MQ
MFD00962.bin.3.436	137070	MQ
MFD00962.bin.3.492	115217	MQ
MFD00962.bin.3.533	213112	MQ
MFD00962.bin.3.541	330183	MQ
MFD00962.bin.3.584	71565	MQ
MFD00962.bin.3.604	163934	MQ
MFD00962.bin.3.615	126770	MQ
MFD00962.bin.3.622	73456	MQ
MFD00962.bin.3.89	56155	MQ
MFD00962.bin.3.90	132815	MQ
MFD00962.bin.4.197	77056	MQ
MFD00964.bin.2.105	244305	MQ
MFD00964.bin.2.126	132177	MQ
MFD00964.bin.2.133	408241	MQ
MFD00964.bin.2.146	2175436	MQ
MFD00964.bin.2.152	1129398	MQ
MFD00964.bin.2.160	285516	MQ
MFD00964.bin.2.162	785125	MQ
MFD00964.bin.2.169	149304	MQ
MFD00964.bin.2.170	1471512	MQ
MFD00964.bin.2.171	2608046	MQ
MFD00964.bin.2.173	2257365	MQ
MFD00964.bin.2.177	1117125	MQ
MFD00964.bin.2.180	3367546	MQ
MFD00964.bin.2.181	481057	MQ
MFD00964.bin.2.183	226700	MQ
MFD00964.bin.2.188	570948	MQ
MFD00964.bin.2.193	1142853	MQ
MFD00964.bin.2.194	801258	MQ
MFD00964.bin.2.196	231063	MQ
MFD00964.bin.2.201	2861996	MQ
MFD00964.bin.2.204	910243	MQ
MFD00964.bin.2.207	1367787	MQ
MFD00964.bin.2.209	906747	MQ
MFD00964.bin.2.210	1982646	MQ
MFD00964.bin.2.214	224747	MQ
MFD00964.bin.2.219	1258735	MQ
MFD00964.bin.2.22	132939	MQ
MFD00964.bin.2.220	82878	MQ
MFD00964.bin.2.24	162116	MQ
MFD00964.bin.2.241	4346065	MQ
MFD00964.bin.2.248	141189	MQ
MFD00964.bin.2.25	252633	MQ
MFD00964.bin.2.251	346150	MQ
MFD00964.bin.2.254	421213	MQ
MFD00964.bin.2.255	163587	MQ
MFD00964.bin.2.256	398655	MQ
MFD00964.bin.2.258	572377	MQ
MFD00964.bin.2.259	315949	MQ
MFD00964.bin.2.26	1409816	MQ
MFD00964.bin.2.264	776245	MQ
MFD00964.bin.2.265	151035	MQ
MFD00964.bin.2.270	232250	MQ
MFD00964.bin.2.271	125564	MQ
MFD00964.bin.2.272	210813	MQ
MFD00964.bin.2.3	244192	MQ
MFD00964.bin.2.34	852091	MQ
MFD00964.bin.2.36	133222	MQ
MFD00964.bin.2.4	1032741	MQ
MFD00964.bin.2.40	1559184	MQ
MFD00964.bin.2.46	1324590	MQ
MFD00964.bin.2.48	813291	MQ
MFD00964.bin.2.53	1190247	MQ
MFD00964.bin.2.63	237101	MQ
MFD00964.bin.2.65	77424	MQ
MFD00964.bin.2.66	245807	MQ
MFD00964.bin.2.67	896884	MQ
MFD00964.bin.2.69	340027	MQ
MFD00964.bin.2.7	190321	MQ
MFD00964.bin.2.75	248218	MQ
MFD00964.bin.2.76	523761	MQ
MFD00964.bin.2.78	915952	MQ
MFD00964.bin.2.79	276742	MQ
MFD00964.bin.2.8	1028259	MQ
MFD00964.bin.2.80	50172	MQ
MFD00964.bin.2.83	299882	MQ
MFD00964.bin.2.86	437394	MQ
MFD00964.bin.2.88	284362	MQ
MFD00964.bin.2.89	136521	MQ
MFD00964.bin.3.104	136151	MQ
MFD00964.bin.3.147	168969	MQ
MFD00964.bin.3.150	149108	MQ
MFD00964.bin.3.173	161714	MQ
MFD00964.bin.3.184	129084	MQ
MFD00964.bin.3.23	135624	MQ
MFD00964.bin.3.252	514855	MQ
MFD00964.bin.3.253	1669501	MQ
MFD00964.bin.3.405	451181	MQ
MFD00964.bin.3.426	294879	MQ
MFD00964.bin.3.45	144180	MQ
MFD00964.bin.3.473	216296	MQ
MFD00964.bin.3.510	63129	MQ
MFD00964.bin.3.532	86435	MQ
MFD00964.bin.3.553	233012	MQ
MFD00964.bin.3.580	390676	MQ
MFD00964.bin.3.598	284246	MQ
MFD00964.bin.3.619	114732	MQ
MFD00964.bin.4.433	194046	MQ
MFD00964.bin.4.630	227426	MQ
MFD00964.bin.4.962	385144	MQ
MFD00991.bin.1.10	381673	MQ
MFD00991.bin.1.136	263452	MQ
MFD00991.bin.1.39	945803	MQ
MFD00991.bin.2.103	1100917	MQ
MFD00991.bin.2.104	317951	MQ
MFD00991.bin.2.105	151881	MQ
MFD00991.bin.2.112	1040270	MQ
MFD00991.bin.2.118	170428	MQ
MFD00991.bin.2.121	613830	MQ
MFD00991.bin.2.126	512625	MQ
MFD00991.bin.2.130	3209093	MQ
MFD00991.bin.2.133	988698	MQ
MFD00991.bin.2.15	387786	MQ
MFD00991.bin.2.17	1796304	MQ
MFD00991.bin.2.2	336379	MQ
MFD00991.bin.2.21	85036	MQ
MFD00991.bin.2.24	279590	MQ
MFD00991.bin.2.28	570658	MQ
MFD00991.bin.2.29	1649123	MQ
MFD00991.bin.2.32	197654	MQ
MFD00991.bin.2.34	492353	MQ
MFD00991.bin.2.37	234390	MQ
MFD00991.bin.2.4	376161	MQ
MFD00991.bin.2.41	100398	MQ
MFD00991.bin.2.51	476961	MQ
MFD00991.bin.2.67	202084	MQ
MFD00991.bin.2.70	301164	MQ
MFD00991.bin.2.73	447522	MQ
MFD00991.bin.2.75	347423	MQ
MFD00991.bin.2.78	268439	MQ
MFD00991.bin.2.79	70776	MQ
MFD00991.bin.2.80	61276	MQ
MFD00991.bin.2.81	180002	MQ
MFD00991.bin.2.82	532231	MQ
MFD00991.bin.2.86	117912	MQ
MFD00991.bin.2.87	530569	MQ
MFD00991.bin.2.88	390975	MQ
MFD00991.bin.2.9	367602	MQ
MFD00991.bin.2.96	212139	MQ
MFD00991.bin.3.14	167663	MQ
MFD00991.bin.3.206	59186	MQ
MFD00991.bin.3.207	281282	MQ
MFD00991.bin.3.222	69193	MQ
MFD00991.bin.3.233	410394	MQ
MFD00991.bin.3.29	329896	MQ
MFD00991.bin.3.73	127526	MQ
MFD01112.bin.1.4	31317	MQ
MFD01112.bin.1.8	25991	MQ
MFD01112.bin.2.1	12470	MQ
MFD01112.bin.2.11	395235	MQ
MFD01112.bin.2.12	51008	MQ
MFD01112.bin.2.16	19015	MQ
MFD01112.bin.2.18	11843	MQ
MFD01112.bin.2.19	164904	MQ
MFD01112.bin.2.2	21593	MQ
MFD01112.bin.2.20	170153	MQ
MFD01112.bin.2.36	69076	MQ
MFD01112.bin.2.37	8741	MQ
MFD01112.bin.2.4	14720	MQ
MFD01112.bin.2.43	32387	MQ
MFD01112.bin.2.55	41089	MQ
MFD01112.bin.2.56	5612	MQ
MFD01112.bin.2.58	25331	MQ
MFD01112.bin.2.59	14697	MQ
MFD01112.bin.2.68	13687	MQ
MFD01112.bin.3.14	56709	MQ
MFD01112.bin.3.37	8730	MQ
MFD01138.bin.1.27	252867	MQ
MFD01138.bin.2.1	395196	MQ
MFD01138.bin.2.121	122586	MQ
MFD01138.bin.2.123	384729	MQ
MFD01138.bin.2.15	138628	MQ
MFD01138.bin.2.2	414984	MQ
MFD01138.bin.2.28	826774	MQ
MFD01138.bin.2.29	605985	MQ
MFD01138.bin.2.30	586461	MQ
MFD01138.bin.2.43	118534	MQ
MFD01138.bin.2.60	450442	MQ
MFD01138.bin.2.62	472442	MQ
MFD01138.bin.2.63	771260	MQ
MFD01138.bin.2.64	2278630	MQ
MFD01138.bin.2.7	1149885	MQ
MFD01138.bin.2.70	664141	MQ
MFD01138.bin.2.71	472716	MQ
MFD01138.bin.2.73	89060	MQ
MFD01138.bin.2.75	194899	MQ
MFD01138.bin.2.8	261739	MQ
MFD01138.bin.2.80	933123	MQ
MFD01138.bin.2.81	178024	MQ
MFD01138.bin.2.82	254885	MQ
MFD01138.bin.2.83	79212	MQ
MFD01138.bin.2.88	196731	MQ
MFD01138.bin.2.90	285110	MQ
MFD01138.bin.2.94	415858	MQ
MFD01138.bin.2.95	203737	MQ
MFD01138.bin.2.97	179671	MQ
MFD01138.bin.3.14	267231	MQ
MFD01138.bin.3.248	180142	MQ
MFD01138.bin.3.259	73203	MQ
MFD01138.bin.3.34	111481	MQ
MFD01138.bin.3.50	121029	MQ
MFD01138.bin.3.6	232253	MQ
MFD01138.bin.3.73	83313	MQ
MFD01138.bin.3.74	120446	MQ
MFD01188.bin.2.11	277222	MQ
MFD01188.bin.2.114	202524	MQ
MFD01188.bin.2.119	146962	MQ
MFD01188.bin.2.12	79308	MQ
MFD01188.bin.2.120	34304	MQ
MFD01188.bin.2.122	178705	MQ
MFD01188.bin.2.123	43928	MQ
MFD01188.bin.2.127	50315	MQ
MFD01188.bin.2.18	26309	MQ
MFD01188.bin.2.2	15612	MQ
MFD01188.bin.2.25	62390	MQ
MFD01188.bin.2.32	53971	MQ
MFD01188.bin.2.38	127414	MQ
MFD01188.bin.2.44	988979	MQ
MFD01188.bin.2.45	2250662	MQ
MFD01188.bin.2.55	47715	MQ
MFD01188.bin.2.56	68403	MQ
MFD01188.bin.2.57	29379	MQ
MFD01188.bin.2.72	33996	MQ
MFD01188.bin.2.73	40497	MQ
MFD01188.bin.2.74	10807	MQ
MFD01188.bin.2.75	20907	MQ
MFD01188.bin.2.79	13745	MQ
MFD01188.bin.2.97	54338	MQ
MFD01188.bin.3.109	111746	MQ
MFD01188.bin.3.138	16557	MQ
MFD01188.bin.3.182	262046	MQ
MFD01188.bin.3.31	33795	MQ
MFD01188.bin.3.372	18361	MQ
MFD01188.bin.4.248	11967	MQ
MFD01188.bin.4.386	44676	MQ
MFD01188.bin.4.86	28701	MQ
MFD01213.bin.1.135	305929	MQ
MFD01213.bin.1.138	364397	MQ
MFD01213.bin.1.206	768175	MQ
MFD01213.bin.2.10	141332	MQ
MFD01213.bin.2.104	1724946	MQ
MFD01213.bin.2.105	900660	MQ
MFD01213.bin.2.106	215572	MQ
MFD01213.bin.2.107	2536895	MQ
MFD01213.bin.2.108	208605	MQ
MFD01213.bin.2.11	628160	MQ
MFD01213.bin.2.110	888149	MQ
MFD01213.bin.2.111	892472	MQ
MFD01213.bin.2.112	1062013	MQ
MFD01213.bin.2.113	323892	MQ
MFD01213.bin.2.116	294769	MQ
MFD01213.bin.2.117	482784	MQ
MFD01213.bin.2.119	247420	MQ
MFD01213.bin.2.121	199607	MQ
MFD01213.bin.2.122	483137	MQ
MFD01213.bin.2.125	357434	MQ
MFD01213.bin.2.128	104833	MQ
MFD01213.bin.2.129	399395	MQ
MFD01213.bin.2.13	157497	MQ
MFD01213.bin.2.130	304078	MQ
MFD01213.bin.2.131	474210	MQ
MFD01213.bin.2.132	136277	MQ
MFD01213.bin.2.133	1079949	MQ
MFD01213.bin.2.134	678117	MQ
MFD01213.bin.2.135	276943	MQ
MFD01213.bin.2.137	522516	MQ
MFD01213.bin.2.138	1254471	MQ
MFD01213.bin.2.143	838926	MQ
MFD01213.bin.2.144	982962	MQ
MFD01213.bin.2.146	450712	MQ
MFD01213.bin.2.149	969809	MQ
MFD01213.bin.2.150	366622	MQ
MFD01213.bin.2.152	1237497	MQ
MFD01213.bin.2.155	567526	MQ
MFD01213.bin.2.156	487920	MQ
MFD01213.bin.2.157	300992	MQ
MFD01213.bin.2.159	326087	MQ
MFD01213.bin.2.162	220022	MQ
MFD01213.bin.2.163	775687	MQ
MFD01213.bin.2.165	3872123	MQ
MFD01213.bin.2.166	89652	MQ
MFD01213.bin.2.168	1065178	MQ
MFD01213.bin.2.17	488700	MQ
MFD01213.bin.2.170	201193	MQ
MFD01213.bin.2.171	312619	MQ
MFD01213.bin.2.174	131880	MQ
MFD01213.bin.2.175	410482	MQ
MFD01213.bin.2.176	466145	MQ
MFD01213.bin.2.18	885520	MQ
MFD01213.bin.2.180	702349	MQ
MFD01213.bin.2.185	676466	MQ
MFD01213.bin.2.189	799131	MQ
MFD01213.bin.2.19	204851	MQ
MFD01213.bin.2.191	536810	MQ
MFD01213.bin.2.193	341866	MQ
MFD01213.bin.2.194	983992	MQ
MFD01213.bin.2.196	974954	MQ
MFD01213.bin.2.197	1437055	MQ
MFD01213.bin.2.20	425330	MQ
MFD01213.bin.2.21	735669	MQ
MFD01213.bin.2.22	971578	MQ
MFD01213.bin.2.23	128564	MQ
MFD01213.bin.2.27	252770	MQ
MFD01213.bin.2.29	286330	MQ
MFD01213.bin.2.30	1854026	MQ
MFD01213.bin.2.31	2059684	MQ
MFD01213.bin.2.32	473554	MQ
MFD01213.bin.2.33	903916	MQ
MFD01213.bin.2.34	2520496	MQ
MFD01213.bin.2.36	1522512	MQ
MFD01213.bin.2.38	228119	MQ
MFD01213.bin.2.39	833871	MQ
MFD01213.bin.2.4	580966	MQ
MFD01213.bin.2.40	1889898	MQ
MFD01213.bin.2.41	939743	MQ
MFD01213.bin.2.42	757930	MQ
MFD01213.bin.2.44	1889099	MQ
MFD01213.bin.2.49	824605	MQ
MFD01213.bin.2.5	4947970	MQ
MFD01213.bin.2.51	309123	MQ
MFD01213.bin.2.53	93797	MQ
MFD01213.bin.2.54	274605	MQ
MFD01213.bin.2.55	117729	MQ
MFD01213.bin.2.58	205583	MQ
MFD01213.bin.2.61	161878	MQ
MFD01213.bin.2.71	358628	MQ
MFD01213.bin.2.74	208368	MQ
MFD01213.bin.2.81	396673	MQ
MFD01213.bin.2.92	388979	MQ
MFD01213.bin.2.94	1648039	MQ
MFD01213.bin.2.95	532519	MQ
MFD01213.bin.2.97	190635	MQ
MFD01213.bin.2.98	133923	MQ
MFD01213.bin.3.118	335514	MQ
MFD01213.bin.3.154	1105943	MQ
MFD01213.bin.3.157	399619	MQ
MFD01213.bin.3.214	105176	MQ
MFD01213.bin.3.243	261808	MQ
MFD01213.bin.3.251	170373	MQ
MFD01213.bin.3.295	166583	MQ
MFD01213.bin.3.342	651525	MQ
MFD01213.bin.3.363	253620	MQ
MFD01213.bin.3.367	844198	MQ
MFD01213.bin.3.396	212689	MQ
MFD01213.bin.3.422	4032113	MQ
MFD01213.bin.3.448	301365	MQ
MFD01213.bin.3.530	675577	MQ
MFD01213.bin.3.552	158115	MQ
MFD01213.bin.3.560	985928	MQ
MFD01213.bin.3.581	276939	MQ
MFD01213.bin.3.8	2156669	MQ
MFD01213.bin.3.93	243545	MQ
MFD01213.bin.4.384	188834	MQ
MFD01213.bin.4.502	166620	MQ
MFD01223.bin.1.101	817893	MQ
MFD01223.bin.1.107	643361	MQ
MFD01223.bin.1.110	647830	MQ
MFD01223.bin.1.111	230993	MQ
MFD01223.bin.1.127	88072	MQ
MFD01223.bin.1.27	515952	MQ
MFD01223.bin.1.35	286058	MQ
MFD01223.bin.1.40	645975	MQ
MFD01223.bin.1.55	325860	MQ
MFD01223.bin.1.58	20039	MQ
MFD01223.bin.1.7	255118	MQ
MFD01223.bin.1.99	1248515	MQ
MFD01223.bin.2.14	27684	MQ
MFD01223.bin.2.21	87333	MQ
MFD01223.bin.2.25	205385	MQ
MFD01223.bin.2.30	57554	MQ
MFD01223.bin.2.31	16924	MQ
MFD01223.bin.2.32	415260	MQ
MFD01223.bin.2.33	26865	MQ
MFD01223.bin.2.37	54947	MQ
MFD01223.bin.2.4	20352	MQ
MFD01223.bin.2.40	25760	MQ
MFD01223.bin.2.42	34461	MQ
MFD01223.bin.2.44	279057	MQ
MFD01223.bin.2.47	110953	MQ
MFD01223.bin.2.48	23926	MQ
MFD01223.bin.2.5	123480	MQ
MFD01223.bin.2.50	56461	MQ
MFD01223.bin.2.69	86489	MQ
MFD01223.bin.2.71	46765	MQ
MFD01223.bin.2.76	90280	MQ
MFD01223.bin.2.77	70190	MQ
MFD01223.bin.2.87	124674	MQ
MFD01223.bin.2.9	92950	MQ
MFD01223.bin.2.90	371340	MQ
MFD01223.bin.3.14	33266	MQ
MFD01223.bin.3.150	18293	MQ
MFD01223.bin.3.47	40227	MQ
MFD01223.bin.3.50	45188	MQ
MFD01223.bin.4.19	16741	MQ
MFD01223.bin.4.238	37827	MQ
MFD01231.bin.1.3	199913	MQ
MFD01231.bin.1.64	257958	MQ
MFD01231.bin.2.10	191355	MQ
MFD01231.bin.2.11	165053	MQ
MFD01231.bin.2.2	126802	MQ
MFD01231.bin.2.20	882037	MQ
MFD01231.bin.2.26	264762	MQ
MFD01231.bin.2.28	486692	MQ
MFD01231.bin.2.30	387703	MQ
MFD01231.bin.2.31	1315767	MQ
MFD01231.bin.2.32	166599	MQ
MFD01231.bin.2.34	111273	MQ
MFD01231.bin.2.35	318529	MQ
MFD01231.bin.2.36	70651	MQ
MFD01231.bin.2.4	1346287	MQ
MFD01231.bin.2.48	65459	MQ
MFD01231.bin.2.49	34732	MQ
MFD01231.bin.2.51	293524	MQ
MFD01231.bin.2.53	135311	MQ
MFD01231.bin.2.57	368432	MQ
MFD01231.bin.2.65	410458	MQ
MFD01231.bin.2.69	222315	MQ
MFD01231.bin.2.72	111043	MQ
MFD01231.bin.2.73	164171	MQ
MFD01231.bin.2.76	367309	MQ
MFD01231.bin.2.77	1047733	MQ
MFD01231.bin.3.30	36639	MQ
MFD01231.bin.3.74	181580	MQ
MFD01231.bin.4.123	56844	MQ
MFD01248.bin.1.14	155967	MQ
MFD01248.bin.1.32	161258	MQ
MFD01248.bin.2.14	153340	MQ
MFD01248.bin.2.15	139664	MQ
MFD01248.bin.2.16	217063	MQ
MFD01248.bin.2.17	1618796	MQ
MFD01248.bin.2.19	158418	MQ
MFD01248.bin.2.23	1246011	MQ
MFD01248.bin.2.29	722692	MQ
MFD01248.bin.2.30	542557	MQ
MFD01248.bin.2.31	2095645	MQ
MFD01248.bin.2.33	319183	MQ
MFD01248.bin.2.4	365733	MQ
MFD01248.bin.2.46	709594	MQ
MFD01248.bin.2.49	314204	MQ
MFD01248.bin.2.52	275268	MQ
MFD01248.bin.2.56	298936	MQ
MFD01248.bin.2.60	1101452	MQ
MFD01248.bin.2.66	206893	MQ
MFD01248.bin.2.67	368723	MQ
MFD01248.bin.2.68	205752	MQ
MFD01248.bin.2.7	217756	MQ
MFD01248.bin.2.71	3465538	MQ
MFD01248.bin.2.72	1605629	MQ
MFD01248.bin.2.76	658352	MQ
MFD01248.bin.2.77	776516	MQ
MFD01248.bin.2.78	634814	MQ
MFD01248.bin.2.8	1218524	MQ
MFD01248.bin.3.122	121156	MQ
