bin	Genome_Size	MAG_status
MFD00822.bin.2.119	8592212	MQ
MFD00822.bin.2.12	4115641	MQ
MFD00822.bin.2.120	3218606	MQ
MFD00822.bin.2.121	4609883	MQ
MFD00822.bin.2.122	3186051	MQ
MFD00822.bin.2.123	3896542	MQ
MFD00822.bin.2.124	3813958	MQ
MFD00822.bin.2.126	7439794	MQ
MFD00822.bin.2.127	3722942	MQ
MFD00822.bin.2.129	9263937	MQ
MFD00822.bin.2.130	2730649	MQ
MFD00822.bin.2.131	5842675	MQ
MFD00822.bin.2.134	5335505	MQ
MFD00822.bin.2.135	1601153	MQ
MFD00822.bin.2.136	4218117	MQ
MFD00822.bin.2.138	5100945	MQ
MFD00822.bin.2.143	5129847	MQ
MFD00822.bin.2.149	3244886	MQ
MFD00822.bin.2.15	3297449	MQ
MFD00822.bin.2.150	6124539	MQ
MFD00822.bin.2.151	3173255	MQ
MFD00822.bin.2.156	3053273	MQ
MFD00822.bin.2.162	7080624	MQ
MFD00822.bin.2.163	8710107	MQ
MFD00822.bin.2.168	5929543	MQ
MFD00822.bin.2.172	6986265	MQ
MFD00822.bin.2.173	6373553	MQ
MFD00822.bin.2.174	4675830	MQ
MFD00822.bin.2.176	5993272	MQ
MFD00822.bin.2.179	7083686	MQ
MFD00822.bin.2.18	4917300	MQ
MFD00822.bin.2.181	3679332	MQ
MFD00822.bin.2.182	6508041	MQ
MFD00822.bin.2.186	5330025	MQ
MFD00822.bin.2.2	6391502	MQ
MFD00822.bin.2.24	2170608	MQ
MFD00822.bin.2.25	4262703	MQ
MFD00822.bin.2.30	4819939	MQ
MFD00822.bin.2.33	4241369	MQ
MFD00822.bin.2.36	3453252	MQ
MFD00822.bin.2.37	3793660	MQ
MFD00822.bin.2.42	6162555	MQ
MFD00822.bin.2.45	1809023	MQ
MFD00822.bin.2.48	4187477	MQ
MFD00822.bin.2.53	8629004	MQ
MFD00822.bin.2.55	5249526	MQ
MFD00822.bin.2.56	3816077	MQ
MFD00822.bin.2.57	5906537	MQ
MFD00822.bin.2.59	2936397	MQ
MFD00822.bin.2.60	3717813	MQ
MFD00822.bin.2.62	2886374	MQ
MFD00822.bin.2.7	5460598	MQ
MFD00822.bin.2.84	4782261	MQ
MFD00822.bin.2.9	4305374	MQ
MFD00822.bin.2.91	5704640	MQ
MFD00822.bin.2.93	3124182	MQ
MFD00822.bin.2.97	5445239	MQ
MFD00822.bin.3.117	6138643	MQ
MFD00822.bin.3.118	4568887	MQ
MFD00822.bin.3.124	3097168	MQ
MFD00822.bin.3.16	4866665	MQ
MFD00822.bin.3.221	12363221	MQ
MFD00822.bin.3.272	2879728	MQ
MFD00822.bin.3.292	9732500	MQ
MFD00822.bin.3.377	3371850	MQ
MFD00822.bin.3.61	2519666	MQ
MFD00822.bin.3.64	3536185	MQ
MFD00822.bin.3.94	2380999	MQ
MFD00822.bin.4.14	8805126	MQ
MFD00905.bin.1.58	3282283	MQ
MFD00905.bin.2.1	5344115	MQ
MFD00905.bin.2.105	3600754	MQ
MFD00905.bin.2.108	6210265	MQ
MFD00905.bin.2.121	3420982	MQ
MFD00905.bin.2.125	5915049	MQ
MFD00905.bin.2.126	3316443	MQ
MFD00905.bin.2.13	4646739	MQ
MFD00905.bin.2.131	4120298	MQ
MFD00905.bin.2.133	2306945	MQ
MFD00905.bin.2.134	4140274	MQ
MFD00905.bin.2.145	4434902	MQ
MFD00905.bin.2.151	4381911	MQ
MFD00905.bin.2.152	2508509	MQ
MFD00905.bin.2.153	6700254	MQ
MFD00905.bin.2.154	2994401	MQ
MFD00905.bin.2.155	3302932	MQ
MFD00905.bin.2.158	2718611	MQ
MFD00905.bin.2.159	5226280	MQ
MFD00905.bin.2.16	5287971	MQ
MFD00905.bin.2.162	3552731	MQ
MFD00905.bin.2.170	4816782	MQ
MFD00905.bin.2.172	5476321	MQ
MFD00905.bin.2.174	3431811	MQ
MFD00905.bin.2.180	4453476	MQ
MFD00905.bin.2.184	4847334	MQ
MFD00905.bin.2.185	2962857	MQ
MFD00905.bin.2.186	3793641	MQ
MFD00905.bin.2.187	3804979	MQ
MFD00905.bin.2.19	4657420	MQ
MFD00905.bin.2.190	7502101	MQ
MFD00905.bin.2.193	3229261	MQ
MFD00905.bin.2.194	5077569	MQ
MFD00905.bin.2.198	5609175	MQ
MFD00905.bin.2.2	3178085	MQ
MFD00905.bin.2.20	2898171	MQ
MFD00905.bin.2.202	3870248	MQ
MFD00905.bin.2.208	1961116	MQ
MFD00905.bin.2.21	2004136	MQ
MFD00905.bin.2.212	3680565	MQ
MFD00905.bin.2.215	3511907	MQ
MFD00905.bin.2.216	4662339	MQ
MFD00905.bin.2.220	3462662	MQ
MFD00905.bin.2.222	3346978	MQ
MFD00905.bin.2.223	3533418	MQ
MFD00905.bin.2.225	2818701	MQ
MFD00905.bin.2.226	2609799	MQ
MFD00905.bin.2.232	4211725	MQ
MFD00905.bin.2.233	6085870	MQ
MFD00905.bin.2.30	2557975	MQ
MFD00905.bin.2.32	5308555	MQ
MFD00905.bin.2.34	4078096	MQ
MFD00905.bin.2.35	3849612	MQ
MFD00905.bin.2.38	3324119	MQ
MFD00905.bin.2.43	4534645	MQ
MFD00905.bin.2.44	1336788	MQ
MFD00905.bin.2.47	3322675	MQ
MFD00905.bin.2.49	4744610	MQ
MFD00905.bin.2.5	3278200	MQ
MFD00905.bin.2.50	5381096	MQ
MFD00905.bin.2.51	2864436	MQ
MFD00905.bin.2.53	3199934	MQ
MFD00905.bin.2.55	3693326	MQ
MFD00905.bin.2.59	5364654	MQ
MFD00905.bin.2.60	3685551	MQ
MFD00905.bin.2.62	4938483	MQ
MFD00905.bin.2.63	2541481	MQ
MFD00905.bin.2.65	3078033	MQ
MFD00905.bin.2.68	3400212	MQ
MFD00905.bin.2.7	3548750	MQ
MFD00905.bin.2.71	2676277	MQ
MFD00905.bin.2.72	4006026	MQ
MFD00905.bin.2.73	3711613	MQ
MFD00905.bin.2.74	4314085	MQ
MFD00905.bin.2.75	4038851	MQ
MFD00905.bin.2.8	3572054	MQ
MFD00905.bin.2.82	6030039	MQ
MFD00905.bin.2.87	2907017	MQ
MFD00905.bin.2.93	2989895	MQ
MFD00905.bin.3.122	2981582	MQ
MFD00905.bin.3.13	3174681	MQ
MFD00905.bin.3.155	3203125	MQ
MFD00905.bin.3.183	4720315	MQ
MFD00905.bin.3.204	2313920	MQ
MFD00905.bin.3.260	4874968	MQ
MFD00905.bin.3.287	3698996	MQ
MFD00905.bin.3.32	4568859	MQ
MFD00905.bin.3.330	2582053	MQ
MFD00905.bin.3.435	2753704	MQ
MFD00905.bin.3.493	3028453	MQ
MFD00905.bin.3.507	8365109	MQ
MFD00905.bin.3.577	3610650	MQ
MFD00905.bin.3.591	4127765	MQ
MFD00905.bin.4.163	4968418	MQ
MFD00962.bin.1.263	1924502	MQ
MFD00962.bin.2.100	4933659	MQ
MFD00962.bin.2.101	5421295	MQ
MFD00962.bin.2.102	4588165	MQ
MFD00962.bin.2.103	2863016	MQ
MFD00962.bin.2.105	2038772	MQ
MFD00962.bin.2.106	2422993	MQ
MFD00962.bin.2.107	6320102	MQ
MFD00962.bin.2.108	3260798	MQ
MFD00962.bin.2.109	4960279	MQ
MFD00962.bin.2.111	2925336	MQ
MFD00962.bin.2.113	2208696	MQ
MFD00962.bin.2.114	2303168	MQ
MFD00962.bin.2.115	3485861	MQ
MFD00962.bin.2.116	4558724	MQ
MFD00962.bin.2.117	2484021	MQ
MFD00962.bin.2.118	3872739	MQ
MFD00962.bin.2.119	2946531	MQ
MFD00962.bin.2.12	6582574	MQ
MFD00962.bin.2.120	2468825	MQ
MFD00962.bin.2.121	4455930	MQ
MFD00962.bin.2.122	4009506	MQ
MFD00962.bin.2.125	4586944	MQ
MFD00962.bin.2.127	2590104	MQ
MFD00962.bin.2.128	2895055	MQ
MFD00962.bin.2.135	3570009	MQ
MFD00962.bin.2.140	4317432	MQ
MFD00962.bin.2.143	3084059	MQ
MFD00962.bin.2.159	3314595	MQ
MFD00962.bin.2.16	3446368	MQ
MFD00962.bin.2.166	4550455	MQ
MFD00962.bin.2.17	2981997	MQ
MFD00962.bin.2.176	2977443	MQ
MFD00962.bin.2.181	4735025	MQ
MFD00962.bin.2.182	5775714	MQ
MFD00962.bin.2.184	4829737	MQ
MFD00962.bin.2.188	5905098	MQ
MFD00962.bin.2.19	2856197	MQ
MFD00962.bin.2.190	4743656	MQ
MFD00962.bin.2.191	2576974	MQ
MFD00962.bin.2.198	3198454	MQ
MFD00962.bin.2.2	5050259	MQ
MFD00962.bin.2.20	2541600	MQ
MFD00962.bin.2.200	8142835	MQ
MFD00962.bin.2.203	5196897	MQ
MFD00962.bin.2.204	5189593	MQ
MFD00962.bin.2.205	6165851	MQ
MFD00962.bin.2.206	4140867	MQ
MFD00962.bin.2.208	2947574	MQ
MFD00962.bin.2.211	6202213	MQ
MFD00962.bin.2.218	6170820	MQ
MFD00962.bin.2.219	2824460	MQ
MFD00962.bin.2.221	4358694	MQ
MFD00962.bin.2.224	7093394	MQ
MFD00962.bin.2.226	3866556	MQ
MFD00962.bin.2.228	6095186	MQ
MFD00962.bin.2.231	5147028	MQ
MFD00962.bin.2.232	3560174	MQ
MFD00962.bin.2.238	6322825	MQ
MFD00962.bin.2.241	3004297	MQ
MFD00962.bin.2.244	3320672	MQ
MFD00962.bin.2.254	3012609	MQ
MFD00962.bin.2.262	4624666	MQ
MFD00962.bin.2.266	2735688	MQ
MFD00962.bin.2.269	7055730	MQ
MFD00962.bin.2.270	3693742	MQ
MFD00962.bin.2.274	4199447	MQ
MFD00962.bin.2.277	3056546	MQ
MFD00962.bin.2.283	5335825	MQ
MFD00962.bin.2.29	6128376	MQ
MFD00962.bin.2.291	2432801	MQ
MFD00962.bin.2.292	4604355	MQ
MFD00962.bin.2.293	2952137	MQ
MFD00962.bin.2.294	5737082	MQ
MFD00962.bin.2.297	2751929	MQ
MFD00962.bin.2.32	3123814	MQ
MFD00962.bin.2.35	3057456	MQ
MFD00962.bin.2.40	3446080	MQ
MFD00962.bin.2.53	3376031	MQ
MFD00962.bin.2.55	4810963	MQ
MFD00962.bin.2.59	3511397	MQ
MFD00962.bin.2.64	3841158	MQ
MFD00962.bin.2.65	6682934	MQ
MFD00962.bin.2.69	5282985	MQ
MFD00962.bin.2.7	4526989	MQ
MFD00962.bin.2.72	4484076	MQ
MFD00962.bin.2.73	2731571	MQ
MFD00962.bin.2.76	4948803	MQ
MFD00962.bin.2.77	2399073	MQ
MFD00962.bin.2.83	5573896	MQ
MFD00962.bin.2.84	2381741	MQ
MFD00962.bin.2.86	3126363	MQ
MFD00962.bin.2.87	7744523	MQ
MFD00962.bin.2.90	1825268	MQ
MFD00962.bin.2.91	2704422	MQ
MFD00962.bin.2.92	4061893	MQ
MFD00962.bin.2.93	2717391	MQ
MFD00962.bin.2.94	4983059	MQ
MFD00962.bin.2.96	3548023	MQ
MFD00962.bin.2.98	3452182	MQ
MFD00962.bin.3.102	6788288	MQ
MFD00962.bin.3.138	3341060	MQ
MFD00962.bin.3.153	3512223	MQ
MFD00962.bin.3.166	2422613	MQ
MFD00962.bin.3.285	4453162	MQ
MFD00962.bin.3.339	3047072	MQ
MFD00962.bin.3.421	1933287	MQ
MFD00962.bin.3.436	6598981	MQ
MFD00962.bin.3.492	3117687	MQ
MFD00962.bin.3.533	6343962	MQ
MFD00962.bin.3.541	3467723	MQ
MFD00962.bin.3.584	2552800	MQ
MFD00962.bin.3.604	4341859	MQ
MFD00962.bin.3.615	4265435	MQ
MFD00962.bin.3.622	5289680	MQ
MFD00962.bin.3.89	3312720	MQ
MFD00962.bin.3.90	5446124	MQ
MFD00962.bin.4.197	6558366	MQ
MFD00964.bin.2.105	9441833	MQ
MFD00964.bin.2.126	3828100	MQ
MFD00964.bin.2.133	6413071	MQ
MFD00964.bin.2.146	2963170	MQ
MFD00964.bin.2.152	5069479	MQ
MFD00964.bin.2.160	5847701	MQ
MFD00964.bin.2.162	6346864	MQ
MFD00964.bin.2.169	6021996	MQ
MFD00964.bin.2.170	4441863	MQ
MFD00964.bin.2.171	2850397	MQ
MFD00964.bin.2.173	4178647	MQ
MFD00964.bin.2.177	7488327	MQ
MFD00964.bin.2.180	3367546	MQ
MFD00964.bin.2.181	5288464	MQ
MFD00964.bin.2.183	6228738	MQ
MFD00964.bin.2.188	6856576	MQ
MFD00964.bin.2.193	4920259	MQ
MFD00964.bin.2.194	5030426	MQ
MFD00964.bin.2.196	8352938	MQ
MFD00964.bin.2.201	3593507	MQ
MFD00964.bin.2.204	4501410	MQ
MFD00964.bin.2.207	3015323	MQ
MFD00964.bin.2.209	3382935	MQ
MFD00964.bin.2.210	6826032	MQ
MFD00964.bin.2.214	5948393	MQ
MFD00964.bin.2.219	4444707	MQ
MFD00964.bin.2.22	7459549	MQ
MFD00964.bin.2.220	4337675	MQ
MFD00964.bin.2.24	2489428	MQ
MFD00964.bin.2.241	5601155	MQ
MFD00964.bin.2.248	7811102	MQ
MFD00964.bin.2.25	3951979	MQ
MFD00964.bin.2.251	4291376	MQ
MFD00964.bin.2.254	3732945	MQ
MFD00964.bin.2.255	5732313	MQ
MFD00964.bin.2.256	5336293	MQ
MFD00964.bin.2.258	5175063	MQ
MFD00964.bin.2.259	3800279	MQ
MFD00964.bin.2.26	6104286	MQ
MFD00964.bin.2.264	3112886	MQ
MFD00964.bin.2.265	5274543	MQ
MFD00964.bin.2.270	5582465	MQ
MFD00964.bin.2.271	3798529	MQ
MFD00964.bin.2.272	2819233	MQ
MFD00964.bin.2.3	4689281	MQ
MFD00964.bin.2.34	5200608	MQ
MFD00964.bin.2.36	5384243	MQ
MFD00964.bin.2.4	7091401	MQ
MFD00964.bin.2.40	5887259	MQ
MFD00964.bin.2.46	3904788	MQ
MFD00964.bin.2.48	3537467	MQ
MFD00964.bin.2.53	4176076	MQ
MFD00964.bin.2.63	4347319	MQ
MFD00964.bin.2.65	3015082	MQ
MFD00964.bin.2.66	3891636	MQ
MFD00964.bin.2.67	3510080	MQ
MFD00964.bin.2.69	5553406	MQ
MFD00964.bin.2.7	4344497	MQ
MFD00964.bin.2.75	5304069	MQ
MFD00964.bin.2.76	985160	MQ
MFD00964.bin.2.78	6370850	MQ
MFD00964.bin.2.79	3974868	MQ
MFD00964.bin.2.8	4994773	MQ
MFD00964.bin.2.80	3071067	MQ
MFD00964.bin.2.83	3032722	MQ
MFD00964.bin.2.86	6665838	MQ
MFD00964.bin.2.88	3075503	MQ
MFD00964.bin.2.89	3980581	MQ
MFD00964.bin.3.104	2675261	MQ
MFD00964.bin.3.147	5126994	MQ
MFD00964.bin.3.150	5330038	MQ
MFD00964.bin.3.173	5086064	MQ
MFD00964.bin.3.184	4660275	MQ
MFD00964.bin.3.23	4788936	MQ
MFD00964.bin.3.252	4467998	MQ
MFD00964.bin.3.253	7732490	MQ
MFD00964.bin.3.405	6376082	MQ
MFD00964.bin.3.426	6245443	MQ
MFD00964.bin.3.45	4360198	MQ
MFD00964.bin.3.473	6525096	MQ
MFD00964.bin.3.510	8337543	MQ
MFD00964.bin.3.532	4407906	MQ
MFD00964.bin.3.553	4806852	MQ
MFD00964.bin.3.580	3989826	MQ
MFD00964.bin.3.598	4514947	MQ
MFD00964.bin.3.619	5200957	MQ
MFD00964.bin.4.433	3098825	MQ
MFD00964.bin.4.630	4763543	MQ
MFD00964.bin.4.962	2777403	MQ
MFD00991.bin.1.10	6769489	MQ
MFD00991.bin.1.136	3579201	MQ
MFD00991.bin.1.39	6678148	MQ
MFD00991.bin.2.103	3983104	MQ
MFD00991.bin.2.104	3228203	MQ
MFD00991.bin.2.105	2394442	MQ
MFD00991.bin.2.112	4080748	MQ
MFD00991.bin.2.118	4168986	MQ
MFD00991.bin.2.121	2468336	MQ
MFD00991.bin.2.126	3955941	MQ
MFD00991.bin.2.130	4799376	MQ
MFD00991.bin.2.133	6128857	MQ
MFD00991.bin.2.15	4409047	MQ
MFD00991.bin.2.17	2712903	MQ
MFD00991.bin.2.2	5052262	MQ
MFD00991.bin.2.21	6705475	MQ
MFD00991.bin.2.24	3195248	MQ
MFD00991.bin.2.28	3569420	MQ
MFD00991.bin.2.29	7000911	MQ
MFD00991.bin.2.32	3186946	MQ
MFD00991.bin.2.34	5649012	MQ
MFD00991.bin.2.37	11246695	MQ
MFD00991.bin.2.4	2289833	MQ
MFD00991.bin.2.41	4148278	MQ
MFD00991.bin.2.51	7711141	MQ
MFD00991.bin.2.67	5721759	MQ
MFD00991.bin.2.70	3040825	MQ
MFD00991.bin.2.73	4219312	MQ
MFD00991.bin.2.75	5334028	MQ
MFD00991.bin.2.78	3967403	MQ
MFD00991.bin.2.79	3233458	MQ
MFD00991.bin.2.80	3382564	MQ
MFD00991.bin.2.81	1969828	MQ
MFD00991.bin.2.82	3456724	MQ
MFD00991.bin.2.86	4123532	MQ
MFD00991.bin.2.87	4310901	MQ
MFD00991.bin.2.88	3472708	MQ
MFD00991.bin.2.9	4377458	MQ
MFD00991.bin.2.96	2659339	MQ
MFD00991.bin.3.14	6096128	MQ
MFD00991.bin.3.206	2854022	MQ
MFD00991.bin.3.207	4156656	MQ
MFD00991.bin.3.222	4255410	MQ
MFD00991.bin.3.233	4408085	MQ
MFD00991.bin.3.29	6641230	MQ
MFD00991.bin.3.73	3641157	MQ
MFD01112.bin.1.4	2632925	MQ
MFD01112.bin.1.8	688970	MQ
MFD01112.bin.2.1	2782935	MQ
MFD01112.bin.2.11	5373887	MQ
MFD01112.bin.2.12	3785000	MQ
MFD01112.bin.2.16	753020	MQ
MFD01112.bin.2.18	1940302	MQ
MFD01112.bin.2.19	4889343	MQ
MFD01112.bin.2.2	6168254	MQ
MFD01112.bin.2.20	3041507	MQ
MFD01112.bin.2.36	5048347	MQ
MFD01112.bin.2.37	4575487	MQ
MFD01112.bin.2.4	4822255	MQ
MFD01112.bin.2.43	3321685	MQ
MFD01112.bin.2.55	7018909	MQ
MFD01112.bin.2.56	1541952	MQ
MFD01112.bin.2.58	5115802	MQ
MFD01112.bin.2.59	5597356	MQ
MFD01112.bin.2.68	5344893	MQ
MFD01112.bin.3.14	2675061	MQ
MFD01112.bin.3.37	2089452	MQ
MFD01138.bin.1.27	6308350	MQ
MFD01138.bin.2.1	4220240	MQ
MFD01138.bin.2.121	5649601	MQ
MFD01138.bin.2.123	4362025	MQ
MFD01138.bin.2.15	5155773	MQ
MFD01138.bin.2.2	4220778	MQ
MFD01138.bin.2.28	2156762	MQ
MFD01138.bin.2.29	8065612	MQ
MFD01138.bin.2.30	5161858	MQ
MFD01138.bin.2.43	5296036	MQ
MFD01138.bin.2.60	4478982	MQ
MFD01138.bin.2.62	6641727	MQ
MFD01138.bin.2.63	2813822	MQ
MFD01138.bin.2.64	3689433	MQ
MFD01138.bin.2.7	7213492	MQ
MFD01138.bin.2.70	2922544	MQ
MFD01138.bin.2.71	5632500	MQ
MFD01138.bin.2.73	5763708	MQ
MFD01138.bin.2.75	4138685	MQ
MFD01138.bin.2.8	4518339	MQ
MFD01138.bin.2.80	3938801	MQ
MFD01138.bin.2.81	5070054	MQ
MFD01138.bin.2.82	4542354	MQ
MFD01138.bin.2.83	6149183	MQ
MFD01138.bin.2.88	4387973	MQ
MFD01138.bin.2.90	2827290	MQ
MFD01138.bin.2.94	5200841	MQ
MFD01138.bin.2.95	4685271	MQ
MFD01138.bin.2.97	2923749	MQ
MFD01138.bin.3.14	5521954	MQ
MFD01138.bin.3.248	3473733	MQ
MFD01138.bin.3.259	5503933	MQ
MFD01138.bin.3.34	4294196	MQ
MFD01138.bin.3.50	3411183	MQ
MFD01138.bin.3.6	5515580	MQ
MFD01138.bin.3.73	5829194	MQ
MFD01138.bin.3.74	7081799	MQ
MFD01188.bin.2.11	7014922	MQ
MFD01188.bin.2.114	4121757	MQ
MFD01188.bin.2.119	7355905	MQ
MFD01188.bin.2.12	4074860	MQ
MFD01188.bin.2.120	3496261	MQ
MFD01188.bin.2.122	1262384	MQ
MFD01188.bin.2.123	2353544	MQ
MFD01188.bin.2.127	4813905	MQ
MFD01188.bin.2.18	2018656	MQ
MFD01188.bin.2.2	2509963	MQ
MFD01188.bin.2.25	3521819	MQ
MFD01188.bin.2.32	5332513	MQ
MFD01188.bin.2.38	4103790	MQ
MFD01188.bin.2.44	4873221	MQ
MFD01188.bin.2.45	2832816	MQ
MFD01188.bin.2.55	7756720	MQ
MFD01188.bin.2.56	2494747	MQ
MFD01188.bin.2.57	4056757	MQ
MFD01188.bin.2.72	3145002	MQ
MFD01188.bin.2.73	4603875	MQ
MFD01188.bin.2.74	2758725	MQ
MFD01188.bin.2.75	4110155	MQ
MFD01188.bin.2.79	2040144	MQ
MFD01188.bin.2.97	5104732	MQ
MFD01188.bin.3.109	3119823	MQ
MFD01188.bin.3.138	3482651	MQ
MFD01188.bin.3.182	3795155	MQ
MFD01188.bin.3.31	4033361	MQ
MFD01188.bin.3.372	3183743	MQ
MFD01188.bin.4.248	2866615	MQ
MFD01188.bin.4.386	5330075	MQ
MFD01188.bin.4.86	3218752	MQ
MFD01213.bin.1.135	5313774	MQ
MFD01213.bin.1.138	5430006	MQ
MFD01213.bin.1.206	4858733	MQ
MFD01213.bin.2.10	7424673	MQ
MFD01213.bin.2.104	2651175	MQ
MFD01213.bin.2.105	5998809	MQ
MFD01213.bin.2.106	5118771	MQ
MFD01213.bin.2.107	3699246	MQ
MFD01213.bin.2.108	3516100	MQ
MFD01213.bin.2.11	5459847	MQ
MFD01213.bin.2.110	3247337	MQ
MFD01213.bin.2.111	3724763	MQ
MFD01213.bin.2.112	3747667	MQ
MFD01213.bin.2.113	3058149	MQ
MFD01213.bin.2.116	4503185	MQ
MFD01213.bin.2.117	5441578	MQ
MFD01213.bin.2.119	3016525	MQ
MFD01213.bin.2.121	2539140	MQ
MFD01213.bin.2.122	5567041	MQ
MFD01213.bin.2.125	4096828	MQ
MFD01213.bin.2.128	6215723	MQ
MFD01213.bin.2.129	3487982	MQ
MFD01213.bin.2.13	3139926	MQ
MFD01213.bin.2.130	2785452	MQ
MFD01213.bin.2.131	2643503	MQ
MFD01213.bin.2.132	4734831	MQ
MFD01213.bin.2.133	3891554	MQ
MFD01213.bin.2.134	5441966	MQ
MFD01213.bin.2.135	4644664	MQ
MFD01213.bin.2.137	4439062	MQ
MFD01213.bin.2.138	2354828	MQ
MFD01213.bin.2.143	3330693	MQ
MFD01213.bin.2.144	6605677	MQ
MFD01213.bin.2.146	5006264	MQ
MFD01213.bin.2.149	4052461	MQ
MFD01213.bin.2.150	2815774	MQ
MFD01213.bin.2.152	4660250	MQ
MFD01213.bin.2.155	4903573	MQ
MFD01213.bin.2.156	7846105	MQ
MFD01213.bin.2.157	5015587	MQ
MFD01213.bin.2.159	3418350	MQ
MFD01213.bin.2.162	4644750	MQ
MFD01213.bin.2.163	4496154	MQ
MFD01213.bin.2.165	6435270	MQ
MFD01213.bin.2.166	4424202	MQ
MFD01213.bin.2.168	5509332	MQ
MFD01213.bin.2.17	7316004	MQ
MFD01213.bin.2.170	3791724	MQ
MFD01213.bin.2.171	6158056	MQ
MFD01213.bin.2.174	6368926	MQ
MFD01213.bin.2.175	6753325	MQ
MFD01213.bin.2.176	3834987	MQ
MFD01213.bin.2.18	7611236	MQ
MFD01213.bin.2.180	6344272	MQ
MFD01213.bin.2.185	2865699	MQ
MFD01213.bin.2.189	4442501	MQ
MFD01213.bin.2.19	5503471	MQ
MFD01213.bin.2.191	4680029	MQ
MFD01213.bin.2.193	2580455	MQ
MFD01213.bin.2.194	4190511	MQ
MFD01213.bin.2.196	6673998	MQ
MFD01213.bin.2.197	4658455	MQ
MFD01213.bin.2.20	3844945	MQ
MFD01213.bin.2.21	6751115	MQ
MFD01213.bin.2.22	7798551	MQ
MFD01213.bin.2.23	2932666	MQ
MFD01213.bin.2.27	3692797	MQ
MFD01213.bin.2.29	2786815	MQ
MFD01213.bin.2.30	5370692	MQ
MFD01213.bin.2.31	6222236	MQ
MFD01213.bin.2.32	5037557	MQ
MFD01213.bin.2.33	6922948	MQ
MFD01213.bin.2.34	3700399	MQ
MFD01213.bin.2.36	4867977	MQ
MFD01213.bin.2.38	3746538	MQ
MFD01213.bin.2.39	3405864	MQ
MFD01213.bin.2.4	3531852	MQ
MFD01213.bin.2.40	5909072	MQ
MFD01213.bin.2.41	3902885	MQ
MFD01213.bin.2.42	4028060	MQ
MFD01213.bin.2.44	3729204	MQ
MFD01213.bin.2.49	3348099	MQ
MFD01213.bin.2.5	4947970	MQ
MFD01213.bin.2.51	5864769	MQ
MFD01213.bin.2.53	5643060	MQ
MFD01213.bin.2.54	2428521	MQ
MFD01213.bin.2.55	3238502	MQ
MFD01213.bin.2.58	3901794	MQ
MFD01213.bin.2.61	2068208	MQ
MFD01213.bin.2.71	4825847	MQ
MFD01213.bin.2.74	4292700	MQ
MFD01213.bin.2.81	5033993	MQ
MFD01213.bin.2.92	5125134	MQ
MFD01213.bin.2.94	3050700	MQ
MFD01213.bin.2.95	3623005	MQ
MFD01213.bin.2.97	8593415	MQ
MFD01213.bin.2.98	4155053	MQ
MFD01213.bin.3.118	4657503	MQ
MFD01213.bin.3.154	2102619	MQ
MFD01213.bin.3.157	3507431	MQ
MFD01213.bin.3.214	2730063	MQ
MFD01213.bin.3.243	2279011	MQ
MFD01213.bin.3.251	5621576	MQ
MFD01213.bin.3.295	4013758	MQ
MFD01213.bin.3.342	3846308	MQ
MFD01213.bin.3.363	2638508	MQ
MFD01213.bin.3.367	4009731	MQ
MFD01213.bin.3.396	5345586	MQ
MFD01213.bin.3.422	6017581	MQ
MFD01213.bin.3.448	2775731	MQ
MFD01213.bin.3.530	4179151	MQ
MFD01213.bin.3.552	3050186	MQ
MFD01213.bin.3.560	4965335	MQ
MFD01213.bin.3.581	3595347	MQ
MFD01213.bin.3.8	3707160	MQ
MFD01213.bin.3.93	6895824	MQ
MFD01213.bin.4.384	4456541	MQ
MFD01213.bin.4.502	3604358	MQ
MFD01223.bin.1.101	7100343	MQ
MFD01223.bin.1.107	5942648	MQ
MFD01223.bin.1.110	4359192	MQ
MFD01223.bin.1.111	4006174	MQ
MFD01223.bin.1.127	5154101	MQ
MFD01223.bin.1.27	816667	MQ
MFD01223.bin.1.35	5145225	MQ
MFD01223.bin.1.40	4679846	MQ
MFD01223.bin.1.55	4411667	MQ
MFD01223.bin.1.58	3288455	MQ
MFD01223.bin.1.7	7243831	MQ
MFD01223.bin.1.99	4932792	MQ
MFD01223.bin.2.14	7264622	MQ
MFD01223.bin.2.21	3982546	MQ
MFD01223.bin.2.25	5421523	MQ
MFD01223.bin.2.30	4536130	MQ
MFD01223.bin.2.31	4119474	MQ
MFD01223.bin.2.32	4662320	MQ
MFD01223.bin.2.33	3489945	MQ
MFD01223.bin.2.37	4047704	MQ
MFD01223.bin.2.4	602118	MQ
MFD01223.bin.2.40	1680120	MQ
MFD01223.bin.2.42	3995864	MQ
MFD01223.bin.2.44	531853	MQ
MFD01223.bin.2.47	571038	MQ
MFD01223.bin.2.48	2724085	MQ
MFD01223.bin.2.5	9379928	MQ
MFD01223.bin.2.50	3269629	MQ
MFD01223.bin.2.69	797167	MQ
MFD01223.bin.2.71	1410135	MQ
MFD01223.bin.2.76	1332326	MQ
MFD01223.bin.2.77	5174977	MQ
MFD01223.bin.2.87	778660	MQ
MFD01223.bin.2.9	921032	MQ
MFD01223.bin.2.90	4150348	MQ
MFD01223.bin.3.14	2309249	MQ
MFD01223.bin.3.150	4890005	MQ
MFD01223.bin.3.47	3317651	MQ
MFD01223.bin.3.50	3209705	MQ
MFD01223.bin.4.19	6251476	MQ
MFD01223.bin.4.238	5259400	MQ
MFD01231.bin.1.3	3496740	MQ
